movement_id,product_id,warehouse_code,movement_date,movement_timestamp,movement_type,quantity_units,unit_cost_idr,total_value_idr,lot_number,expiry_date,from_location,to_location,truck_id,driver_id,temperature_log_c,humidity_pct,reference_doc,is_quarantine,remarks
4649572374,28583162,WH-15,2022-08-27,2022-08-27 08:33:30,Adjustment,196.69,34071.76,26295309.78,LOT80630674,2023-05-14,RACK-A45,RACK-E26,TRK-044,3116,8.8,78.2,DO810990,No,Cold chain breach
9334339193,59509456,WH-08,2024-11-25,2024-11-25 22:33:54,Inbound,1379.86,7010.75,87681219.28,LOT54820961,2026-09-03,RACK-A33,RACK-A36,TRK-046,3011,-3.2,74.0,DO143739,No,OK
2912771383,58072757,WH-02,2023-03-16,2023-03-16 11:01:04,Return,0.82,115312.98,61687.89,LOT36333710,2024-01-17,RACK-F50,RACK-F09,TRK-020,3113,20.2,51.6,DO151011,No,Near expiry
5643880837,53340311,WH-12,2024-10-31,2024-10-31 05:21:31,Outbound,20.58,79109.44,3027240.5,LOT35578408,2025-03-02,RACK-E34,RACK-H12,TRK-024,3038,-3.8,83.1,DO806914,No,OK
6366863865,95093632,WH-09,2023-08-18,2023-08-18 02:32:11,Return,44.26,47180.39,4256126.15,LOT95634134,2024-02-13,RACK-G36,RACK-H37,TRK-004,3072,6.9,53.6,DO304956,No,Damaged packaging
2194094463,66054929,WH-12,2022-10-10,2022-10-10 20:54:03,Inbound,3.38,80090.6,74221.52,LOT53495778,2023-09-14,RACK-B32,RACK-F49,TRK-016,3083,-5.8,45.0,DO449346,No,Urgent order
7392891042,80675456,WH-07,2020-02-14,2020-02-14 14:42:47,Sample,18.72,53300.33,2791700.11,LOT81764806,2021-09-23,RACK-F33,RACK-B29,TRK-004,3042,-10.2,53.8,DO142786,Yes,Overstock
5361293492,45485442,WH-02,2023-11-30,2023-11-30 13:55:47,Outbound,2.24,107228.06,223618.91,LOT89633964,2024-03-23,RACK-H08,RACK-H47,TRK-024,3085,-3.9,81.5,DO823718,No,Urgent order
6096041421,31346858,WH-02,2020-09-11,2020-09-11 00:22:35,Sample,44.65,44191.86,2871526.59,LOT89600948,2022-08-20,RACK-D29,RACK-E08,TRK-053,3095,4.1,69.9,DO856154,Yes,Cold chain breach
8382587597,36997274,WH-14,2020-08-16,2020-08-16 14:34:31,Adjustment,41.92,30052.08,5188299.58,LOT71852844,2021-02-24,RACK-G31,RACK-B16,TRK-060,3103,5.0,63.4,DO752378,No,Urgent order
5549393927,22530560,WH-15,2024-02-06,2024-02-06 05:42:31,Transfer,3.27,33109.23,71676.25,LOT49103445,2025-08-08,RACK-H45,RACK-C46,TRK-009,3006,17.0,50.2,DO948287,No,Near expiry
9320105007,74031131,WH-13,2022-09-28,2022-09-28 23:02:50,Outbound,22.79,102026.22,1054353.64,LOT87509187,2023-07-09,RACK-A41,RACK-H17,TRK-021,3016,-20.4,68.1,DO496769,No,Near expiry
4389549432,58018081,WH-13,2020-06-19,2020-06-19 08:41:31,Adjustment,45.88,39798.81,4608567.85,LOT82430460,2022-03-28,RACK-D35,RACK-E18,TRK-021,3023,22.5,71.5,DO652532,No,Cold chain breach
9586784398,64669075,WH-10,2021-06-11,2021-06-11 01:51:55,Transfer,20.39,104693.12,1239025.11,LOT51753092,2021-11-10,RACK-B11,RACK-E26,TRK-033,3056,22.9,56.1,DO251373,No,OK
3476259979,58078410,WH-13,2022-08-10,2022-08-10 17:03:09,Outbound,4.76,118983.79,595769.92,LOT66912636,2022-08-30,RACK-C09,RACK-E07,TRK-020,3039,-12.5,68.1,DO117107,No,Urgent order
7379597636,94653046,WH-13,2020-12-27,2020-12-27 03:36:40,Adjustment,12.35,68443.53,1832919.71,LOT22775101,2022-02-26,RACK-E20,RACK-H31,TRK-017,3070,20.9,49.4,DO947369,No,Near expiry
1547178650,44897172,WH-08,2022-06-23,2022-06-23 00:14:12,Outbound,73.57,69472.32,4119792.98,LOT20303400,2022-09-07,RACK-A34,RACK-A47,TRK-038,3117,-1.8,57.8,DO198869,No,Urgent order
4908285153,35203531,WH-02,2021-08-18,2021-08-18 03:02:02,Inbound,118.4,61828.77,2256876.32,LOT67808605,2021-09-23,RACK-G34,RACK-C44,TRK-029,3049,24.0,53.0,DO750372,No,Routine
7316672007,60209743,WH-03,2022-09-21,2022-09-21 05:10:31,Outbound,11.94,127221.11,1204512.29,LOT18455282,2023-10-21,RACK-E24,RACK-C36,TRK-008,3025,-12.3,79.0,DO446530,No,Urgent order
8740512448,55044058,WH-02,2021-06-26,2021-06-26 03:44:51,Inbound,87.77,92110.81,8480560.58,LOT29420047,2021-09-08,RACK-F29,RACK-E42,TRK-033,3022,-2.6,88.3,DO775668,No,Cold chain breach
3640717844,48830572,WH-03,2023-10-17,2023-10-17 04:41:43,Inbound,0.99,10971.63,124534.24,LOT65273820,2024-01-19,RACK-G11,RACK-D25,TRK-046,3040,-10.6,71.3,DO716430,No,Near expiry
4157739848,46288864,WH-07,2023-04-18,2023-04-18 05:03:02,Outbound,81.4,119827.66,2875581.31,LOT99855048,2024-12-16,RACK-H20,RACK-F16,TRK-031,3089,-3.3,63.1,DO525060,No,OK
4799207823,74856551,WH-03,2021-05-10,2021-05-10 18:00:06,Outbound,0.41,36874.22,6091.67,LOT70619537,2021-09-27,RACK-D35,RACK-F34,TRK-060,3071,19.8,50.8,DO976084,No,Near expiry
8584332027,15769462,WH-09,2021-09-20,2021-09-20 13:21:46,Transfer,198.36,131156.07,26767961.36,LOT42312137,2021-12-03,RACK-D03,RACK-H06,TRK-001,3091,19.3,63.2,DO809404,No,Routine
8979438992,12115739,WH-13,2023-10-10,2023-10-10 23:02:20,Outbound,22.84,91149.72,1854978.94,LOT21145469,2025-06-23,RACK-B49,RACK-D17,TRK-044,3016,0.4,67.2,DO977483,No,Routine
9572695522,59021356,WH-11,2022-09-12,2022-09-12 21:00:08,Outbound,1.13,149065.95,83495.9,LOT54139110,2024-06-15,RACK-G50,RACK-G13,TRK-025,3087,10.4,60.7,DO113699,No,Cold chain breach
7793534059,26104738,WH-14,2020-07-11,2020-07-11 06:30:25,Return,1.31,130410.23,102776.78,LOT43037005,2020-08-25,RACK-D48,RACK-F38,TRK-033,3024,-0.1,81.1,DO558789,No,OK
1003633922,85189627,WH-07,2024-01-17,2024-01-17 08:22:57,Inbound,92.92,48888.84,6630311.92,LOT53902505,2024-06-05,RACK-E32,RACK-E16,TRK-046,3073,20.7,84.5,DO125496,No,Backorder fill
9233377059,61205868,WH-15,2020-05-20,2020-05-20 05:43:37,Outbound,26.8,18954.68,1868774.33,LOT24113149,2020-06-04,RACK-D21,RACK-F28,TRK-043,3022,-11.2,50.1,DO839201,No,Overstock
8187955763,43202018,WH-14,2024-06-13,2024-06-13 15:11:34,Outbound,12.3,60968.2,1548527.8,LOT25462510,2025-10-16,RACK-A05,RACK-B31,TRK-036,3023,0.6,43.6,DO257404,No,Near expiry
5633649034,58873035,WH-02,2023-05-08,2023-05-08 00:06:16,Outbound,14.61,13686.81,97559.82,LOT22181149,2025-03-01,RACK-G19,RACK-H09,TRK-034,3118,-21.1,73.6,DO764100,No,Near expiry
3169419393,35560454,WH-14,2021-03-24,2021-03-24 12:32:25,Transfer,27.64,101034.54,3068195.68,LOT44052354,2021-05-11,RACK-A30,RACK-C39,TRK-018,3045,-13.7,72.1,DO435478,No,Overstock
4254717414,45114826,WH-02,2023-01-07,2023-01-07 23:32:29,Inbound,118.74,99340.56,1932344.94,LOT80655507,2024-07-12,RACK-G32,RACK-E10,TRK-010,3047,10.5,88.4,DO241747,No,Damaged packaging
7121687175,26280993,WH-12,2020-03-31,2020-03-31 17:19:31,Scrap,40.33,106297.81,4387623.43,LOT11922116,2020-04-09,RACK-F17,RACK-A07,TRK-021,3093,-8.7,85.8,DO292027,No,Routine
9320324193,95922787,WH-12,2023-01-04,2023-01-04 02:53:20,Transfer,101.27,48823.36,5219213.56,LOT73525104,2023-10-29,RACK-D39,RACK-B18,TRK-029,3091,23.1,61.5,DO137671,No,Backorder fill
1582907133,89144751,WH-10,2021-06-01,2021-06-01 16:50:21,Outbound,108.51,100667.42,8469607.18,LOT65596610,2023-05-23,RACK-A36,RACK-D02,TRK-055,3053,-11.7,81.9,DO322781,No,Near expiry
2946795271,84043796,WH-04,2022-04-03,2022-04-03 00:03:21,Adjustment,3.04,120278.11,282668.39,LOT48170042,2024-01-22,RACK-A26,RACK-G02,TRK-002,3061,-21.3,75.6,DO562618,No,Urgent order
3840635230,35247988,WH-13,2023-12-22,2023-12-22 12:23:46,Transfer,305.08,95435.31,10744700.93,LOT92244196,2024-02-20,RACK-D06,RACK-C46,TRK-040,3106,-3.6,63.6,DO673257,No,Routine
1977470705,28322062,WH-12,2023-09-15,2023-09-15 06:19:31,Inbound,2.52,42125.25,250155.8,LOT94007233,2025-03-12,RACK-C15,RACK-E23,TRK-054,3067,19.3,47.9,DO297448,No,Backorder fill
6193204747,61628316,WH-13,2022-11-03,2022-11-03 06:16:52,Outbound,62.13,28292.72,1277297.33,LOT18666135,2023-01-16,RACK-G07,RACK-E36,TRK-058,3018,-16.1,67.3,DO605967,No,Cold chain breach
9812030716,70215500,WH-06,2023-03-14,2023-03-14 15:45:04,Inbound,0.59,77849.68,66369.94,LOT78906074,2023-10-08,RACK-D38,RACK-C39,TRK-020,3064,-11.7,89.4,DO977919,No,Urgent order
1661616584,57586105,WH-07,2022-05-09,2022-05-09 05:27:13,Outbound,34.2,62396.68,4305732.89,LOT33174684,2023-11-02,RACK-B42,RACK-B37,TRK-012,3072,8.9,86.0,DO191323,No,Near expiry
3768203198,94199148,WH-04,2021-10-13,2021-10-13 08:10:41,Transfer,25.48,116887.25,1168672.85,LOT43798062,2023-03-24,RACK-H35,RACK-E19,TRK-008,3064,7.1,66.8,DO897475,No,Urgent order
8498315784,50637799,WH-12,2024-11-04,2024-11-04 00:38:48,Return,10.03,135156.23,358116.5,LOT42593469,2026-05-23,RACK-E07,RACK-G14,TRK-007,3011,11.4,72.7,DO197973,No,Near expiry
8320510413,92913862,WH-03,2021-07-27,2021-07-27 00:14:03,Inbound,96.47,52347.76,10465425.62,LOT65241266,2022-09-05,RACK-C04,RACK-C20,TRK-019,3061,10.5,60.1,DO948387,No,Near expiry
5327833815,57645849,WH-14,2020-02-24,2020-02-24 23:42:58,Outbound,43.19,140555.82,2182269.07,LOT94562875,2021-06-10,RACK-A17,RACK-B32,TRK-030,3057,22.0,48.1,DO832753,No,Routine
7935599326,91838146,WH-14,2022-08-01,2022-08-01 22:32:43,Scrap,4.46,97027.19,286452.64,LOT17606896,2022-08-16,RACK-C12,RACK-H29,TRK-058,3083,14.2,64.7,DO519749,No,Backorder fill
9449357830,21391030,WH-14,2021-02-04,2021-02-04 07:11:13,Inbound,28.26,97315.04,1087189.82,LOT42307787,2021-12-26,RACK-D19,RACK-H16,TRK-040,3116,-16.0,51.4,DO162794,No,Overstock
4497683015,81930327,WH-05,2023-04-20,2023-04-20 17:32:10,Inbound,19.94,66779.17,124643.73,LOT41295373,2023-10-02,RACK-A10,RACK-F11,TRK-016,3073,5.8,68.9,DO904002,No,Cold chain breach
1670068595,14950460,WH-11,2024-07-28,2024-07-28 22:14:36,Scrap,34.08,55745.95,1001170.88,LOT84230673,2025-10-28,RACK-A18,RACK-B29,TRK-014,3111,-3.7,78.4,DO736983,No,Routine
7893332074,46893846,WH-12,2024-01-14,2024-01-14 23:03:45,Outbound,32.72,56118.27,3151208.84,LOT38746803,2025-03-27,RACK-G02,RACK-D47,TRK-050,3052,-9.2,75.1,DO815532,No,Cold chain breach
7385675420,51713839,WH-13,2021-10-10,2021-10-10 13:23:31,Outbound,50.47,37397.98,5809715.35,LOT55563872,2022-10-16,RACK-F02,RACK-E26,TRK-010,3104,-4.7,50.8,DO150635,No,Damaged packaging
5907487323,98427841,WH-04,2024-06-27,2024-06-27 23:14:35,Adjustment,0.79,53641.14,45456.1,LOT82226334,2024-08-15,RACK-D29,RACK-C18,TRK-010,3100,-5.1,47.6,DO300632,No,Backorder fill
8126218290,80719189,WH-13,2023-12-10,2023-12-10 02:22:44,Inbound,20.42,31317.64,1185289.84,LOT19308109,2024-07-02,RACK-B18,RACK-G27,TRK-054,3036,-8.8,46.5,DO841585,No,Damaged packaging
1091126519,25227219,WH-07,2021-02-15,2021-02-15 04:29:42,Inbound,11.86,77231.95,371974.31,LOT87321111,2022-06-23,RACK-G29,RACK-B06,TRK-005,3044,-3.2,52.0,DO439348,No,Near expiry
5205124915,25583674,WH-01,2023-10-05,2023-10-05 10:11:36,Inbound,34.3,138258.79,2851029.23,LOT22403555,2025-04-09,RACK-F46,RACK-E18,TRK-053,3013,-2.5,89.8,DO558862,No,OK
4734546851,41010120,WH-06,2022-11-06,2022-11-06 18:11:10,Inbound,2.77,135980.37,47422.55,LOT45936337,2022-11-17,RACK-C14,RACK-A13,TRK-031,3095,9.7,82.6,DO550479,No,Damaged packaging
9303848567,69791877,WH-06,2020-05-27,2020-05-27 15:20:57,Inbound,1.85,133187.76,86284.39,LOT11814941,2020-10-04,RACK-A47,RACK-G38,TRK-002,3080,13.4,81.4,DO963584,No,Cold chain breach
4937788149,53692849,WH-05,2021-02-05,2021-02-05 12:18:02,Inbound,1.08,103702.01,89687.38,LOT77614998,2022-06-17,RACK-B29,RACK-H14,TRK-054,3104,4.4,59.5,DO293052,No,Routine
8707276982,35223699,WH-01,2023-05-02,2023-05-02 04:50:16,Inbound,232.12,131138.32,29462093.65,LOT84741572,2024-01-18,RACK-A43,RACK-G35,TRK-056,3064,19.5,66.0,DO636292,No,Backorder fill
8778117881,97798832,WH-07,2020-03-22,2020-03-22 00:24:33,Outbound,56.34,70140.59,6664237.18,LOT10233346,2022-02-12,RACK-G29,RACK-A18,TRK-002,3104,-15.5,65.8,DO779939,No,OK
3581968218,67601197,WH-05,2023-06-30,2023-06-30 15:02:07,Inbound,19.98,37519.02,1918058.72,LOT31310493,2025-06-06,RACK-F19,RACK-A24,TRK-029,3063,19.4,44.5,DO365238,No,Cold chain breach
8022941180,30582022,WH-07,2021-01-10,2021-01-10 09:43:41,Inbound,114.07,142473.81,12614657.69,LOT95616197,2021-09-04,RACK-F02,RACK-F40,TRK-008,3058,6.0,66.6,DO711597,No,Backorder fill
3486774105,27786122,WH-02,2021-06-24,2021-06-24 00:41:20,Outbound,67.49,86145.35,7202673.01,LOT29991786,2022-08-24,RACK-H07,RACK-H23,TRK-003,3097,22.5,61.0,DO901244,No,Damaged packaging
6080912330,29375533,WH-09,2024-02-18,2024-02-18 02:36:27,Outbound,2.37,55573.26,160510.22,LOT13408065,2024-08-03,RACK-G24,RACK-F39,TRK-044,3040,15.0,86.8,DO707516,No,Backorder fill
4728838073,74478004,WH-06,2020-01-14,2020-01-14 20:48:04,Return,64.03,85307.05,488666.28,LOT44116744,2020-03-23,RACK-F35,RACK-C20,TRK-035,3029,-9.2,58.5,DO619523,No,Near expiry
5519658702,45018362,WH-01,2020-07-04,2020-07-04 20:10:48,Adjustment,26.59,86036.45,604306.84,LOT59832880,2020-07-09,RACK-G16,RACK-C39,TRK-018,3015,-12.3,56.4,DO605501,No,Routine
2958700406,65456564,WH-08,2022-03-27,2022-03-27 17:31:40,Outbound,248.64,12231.77,28064937.8,LOT77046055,2023-06-29,RACK-C07,RACK-D38,TRK-048,3052,10.3,70.6,DO271850,Yes,Cold chain breach
5188700277,32069928,WH-02,2021-06-22,2021-06-22 09:24:02,Outbound,254.72,33843.02,22395575.91,LOT63410829,2023-02-04,RACK-G02,RACK-H36,TRK-058,3024,17.7,61.6,DO848253,No,Backorder fill
5105381518,43902908,WH-07,2024-09-18,2024-09-18 06:11:15,Inbound,31.03,53594.54,2305773.12,LOT96621492,2025-05-14,RACK-G16,RACK-B48,TRK-043,3030,14.6,69.1,DO161747,No,Backorder fill
9014221563,73572624,WH-11,2021-08-10,2021-08-10 21:25:47,Outbound,2.47,34021.59,277193.29,LOT27060697,2022-07-07,RACK-C25,RACK-F12,TRK-019,3026,-6.8,67.4,DO258482,No,OK
8144906586,99579426,WH-09,2022-06-08,2022-06-08 18:12:34,Outbound,3.66,94911.62,525847.7,LOT36391060,2023-01-28,RACK-A27,RACK-A35,TRK-008,3112,4.8,77.3,DO234917,No,OK
4293160621,32900850,WH-03,2022-03-26,2022-03-26 11:19:38,Outbound,100.98,59046.87,5925238.9,LOT61831913,2024-01-07,RACK-E08,RACK-F09,TRK-036,3004,-0.2,57.7,DO713307,No,Cold chain breach
5782617989,20000402,WH-07,2020-07-22,2020-07-22 14:35:28,Transfer,2.39,148432.24,227563.27,LOT90754303,2020-08-02,RACK-H20,RACK-F03,TRK-029,3014,-3.0,50.2,DO663935,No,Near expiry
6839700372,97399212,WH-10,2020-06-26,2020-06-26 22:12:21,Inbound,2.67,52253.48,42282.06,LOT20082546,2020-10-21,RACK-D48,RACK-H40,TRK-021,3036,16.4,66.8,DO575897,No,Overstock
3009788978,33605870,WH-13,2022-12-06,2022-12-06 23:05:04,Adjustment,2.27,108984.09,42518.55,LOT64689461,2024-03-26,RACK-A40,RACK-H47,TRK-051,3116,-0.1,62.6,DO904750,No,Routine
1847575942,88921681,WH-11,2022-03-19,2022-03-19 15:09:54,Transfer,5.88,120938.67,566609.62,LOT32547754,2023-09-16,RACK-E25,RACK-C27,TRK-059,3087,9.3,67.9,DO285453,No,Damaged packaging
4193119018,47662450,WH-15,2020-12-02,2020-12-02 05:38:43,Outbound,124.47,19800.34,5223558.12,LOT32178335,2021-05-10,RACK-F13,RACK-H04,TRK-026,3111,8.7,84.9,DO132341,No,Backorder fill
1658341320,33958672,WH-04,2022-08-10,2022-08-10 04:36:30,Inbound,8.79,129501.99,1242972.02,LOT28202340,2024-01-28,RACK-F38,RACK-F08,TRK-035,3104,-15.8,73.2,DO708290,No,OK
3880032193,66617806,WH-09,2023-08-03,2023-08-03 17:23:33,Inbound,74.11,39774.86,2053222.03,LOT20517884,2024-11-25,RACK-G42,RACK-D11,TRK-028,3038,2.6,49.4,DO478427,No,Damaged packaging
9109499769,88476834,WH-11,2022-04-21,2022-04-21 10:25:27,Inbound,1.55,26645.18,18166.85,LOT11770240,2022-08-20,RACK-B07,RACK-D40,TRK-014,3098,16.3,46.1,DO110264,No,Backorder fill
5077779283,40283272,WH-14,2020-05-26,2020-05-26 06:27:56,Outbound,32.37,43598.23,1069036.68,LOT58922738,2021-11-02,RACK-A48,RACK-A01,TRK-046,3021,-0.2,85.7,DO547945,No,Urgent order
6673651998,42776998,WH-02,2021-11-23,2021-11-23 04:46:20,Transfer,23.72,43135.93,2436027.6,LOT16510740,2023-03-03,RACK-B08,RACK-D29,TRK-023,3120,-3.6,89.1,DO720746,No,Cold chain breach
5085686581,57188978,WH-05,2023-03-27,2023-03-27 11:27:15,Return,108.42,67813.24,9410697.78,LOT15270506,2025-01-19,RACK-H01,RACK-B48,TRK-038,3072,19.7,84.0,DO389749,No,Overstock
4033596118,37676647,WH-03,2024-04-24,2024-04-24 06:53:50,Outbound,9.94,93663.39,1148341.74,LOT63312334,2025-07-22,RACK-D17,RACK-D17,TRK-004,3036,-2.8,71.3,DO845934,No,Damaged packaging
6641600582,44205652,WH-08,2020-08-18,2020-08-18 08:45:10,Inbound,45.55,31141.66,6061709.9,LOT70957383,2022-07-01,RACK-H03,RACK-A01,TRK-020,3073,23.8,68.4,DO437586,No,Backorder fill
5559800529,88332006,WH-09,2023-01-16,2023-01-16 01:43:34,Transfer,85.39,69297.52,11703769.77,LOT92141598,2024-06-22,RACK-H28,RACK-E19,TRK-019,3037,-18.0,52.0,DO205005,No,Damaged packaging
3891832276,58726383,WH-06,2023-07-20,2023-07-20 23:50:09,Inbound,9.08,49310.4,1042045.98,LOT74207754,2025-05-31,RACK-E10,RACK-G09,TRK-015,3006,-19.0,83.0,DO499276,No,OK
3745395754,20178191,WH-02,2024-07-11,2024-07-11 14:35:55,Outbound,16.47,87286.75,2145338.37,LOT81587380,2024-07-18,RACK-F40,RACK-F04,TRK-035,3028,-20.0,73.3,DO432150,No,Backorder fill
3807382558,84825859,WH-07,2023-12-22,2023-12-22 03:58:46,Outbound,1.3,79315.12,43248.99,LOT46861937,2024-04-16,RACK-C05,RACK-F37,TRK-029,3023,-6.9,66.0,DO535187,No,Near expiry
8854725886,60918871,WH-13,2024-04-24,2024-04-24 01:34:35,Inbound,141.81,127817.42,4244518.81,LOT27188471,2024-12-14,RACK-C23,RACK-C06,TRK-049,3105,-6.8,86.8,DO664530,No,Cold chain breach
6470209012,77061053,WH-13,2023-01-13,2023-01-13 19:18:39,Return,208.4,47640.32,13455179.0,LOT53104091,2023-05-30,RACK-A50,RACK-B15,TRK-037,3114,1.7,79.4,DO158744,No,Urgent order
7067080303,24877084,WH-01,2023-08-25,2023-08-25 05:58:46,Inbound,31.07,19158.69,4303033.42,LOT67315462,2024-07-08,RACK-C49,RACK-E48,TRK-044,3030,1.2,68.0,DO151742,No,Overstock
6093499288,80479945,WH-03,2021-05-22,2021-05-22 10:16:12,Transfer,15.39,62939.51,798299.72,LOT86699696,2022-01-09,RACK-F42,RACK-A13,TRK-014,3060,1.9,65.8,DO419630,No,OK
2517467673,34938138,WH-02,2024-06-05,2024-06-05 07:41:22,Outbound,1.26,11830.73,33383.23,LOT61505358,2025-10-13,RACK-D39,RACK-E30,TRK-021,3105,-6.9,57.2,DO394775,No,Near expiry
9020776697,28397762,WH-11,2021-05-10,2021-05-10 13:00:16,Inbound,0.7,35368.3,89281.94,LOT53750196,2021-11-27,RACK-F42,RACK-F19,TRK-038,3081,-17.1,49.2,DO834807,No,Backorder fill
5148577060,10823924,WH-01,2024-12-25,2024-12-25 21:49:50,Inbound,21.28,27487.74,316405.79,LOT71603182,2025-01-13,RACK-B43,RACK-B11,TRK-023,3076,12.2,59.3,DO938068,No,Damaged packaging
5468746093,52208717,WH-06,2021-03-19,2021-03-19 04:36:09,Outbound,119.09,44823.23,15364203.61,LOT54168959,2022-05-19,RACK-H33,RACK-H15,TRK-041,3103,-20.4,55.1,DO838265,No,Urgent order
5887782059,45135761,WH-10,2023-07-06,2023-07-06 11:44:34,Sample,9.37,74226.17,134808.79,LOT43931436,2023-11-17,RACK-H33,RACK-B24,TRK-008,3089,22.0,47.3,DO364559,No,Urgent order
5453686645,55683432,WH-06,2022-04-18,2022-04-18 20:45:16,Inbound,4.04,101205.21,227768.36,LOT37727221,2022-06-07,RACK-G02,RACK-H09,TRK-039,3103,24.2,63.6,DO524964,Yes,Backorder fill
8546799715,24859535,WH-12,2023-09-17,2023-09-17 17:33:35,Transfer,4.62,33518.22,435477.54,LOT52930471,2024-09-30,RACK-A12,RACK-B45,TRK-031,3055,5.6,69.8,DO754820,No,Cold chain breach
2241707447,90642086,WH-15,2021-02-14,2021-02-14 05:38:17,Inbound,5.5,54944.81,467933.48,LOT64700378,2023-01-21,RACK-D24,RACK-A04,TRK-001,3022,-19.7,74.8,DO354202,No,Overstock
9502541479,40011789,WH-02,2023-04-28,2023-04-28 06:03:11,Outbound,19.3,54209.69,1403570.53,LOT23389231,2024-08-19,RACK-C37,RACK-C09,TRK-013,3120,-17.6,41.2,DO281061,No,Routine
5524830275,31139602,WH-15,2020-10-10,2020-10-10 16:19:22,Inbound,145.59,133786.38,7216301.88,LOT51342609,2021-04-29,RACK-D22,RACK-C48,TRK-043,3070,24.3,57.2,DO837908,No,Cold chain breach
3136472811,60500593,WH-07,2022-03-22,2022-03-22 12:39:52,Inbound,12.54,130493.03,1600126.32,LOT95078375,2022-07-04,RACK-C39,RACK-H23,TRK-049,3025,-0.8,47.1,DO109840,No,Routine
7681882056,13631812,WH-01,2023-06-30,2023-06-30 00:33:52,Outbound,1005.56,30587.36,86653610.36,LOT23654235,2024-03-01,RACK-E03,RACK-G27,TRK-035,3061,17.5,43.1,DO225161,No,Routine
5272825494,84192038,WH-12,2024-07-25,2024-07-25 23:28:59,Inbound,9.95,130272.37,1452039.76,LOT14478974,2024-08-12,RACK-D21,RACK-F07,TRK-005,3023,-12.1,83.4,DO440293,No,Routine
1214642786,25227219,WH-03,2022-03-26,2022-03-26 23:52:51,Scrap,12.14,132432.17,1604302.55,LOT26454047,2022-06-04,RACK-C37,RACK-B10,TRK-016,3078,11.4,52.0,DO894103,No,Urgent order
8836517640,30091789,WH-02,2024-05-22,2024-05-22 22:20:22,Outbound,4.47,147984.95,153082.34,LOT32339355,2025-03-24,RACK-C36,RACK-G49,TRK-034,3075,-11.3,66.1,DO900373,No,Overstock
6339996308,68601597,WH-04,2022-12-15,2022-12-15 17:54:33,Inbound,8.59,98505.02,543532.26,LOT99312758,2023-01-28,RACK-E41,RACK-H17,TRK-002,3033,18.0,64.4,DO826140,No,Routine
3339719722,77872664,WH-13,2021-09-29,2021-09-29 21:45:25,Inbound,2.92,85618.71,141378.68,LOT59927269,2023-05-05,RACK-F34,RACK-G02,TRK-040,3095,-2.9,59.5,DO208975,No,Overstock
9447539341,96621072,WH-14,2021-03-28,2021-03-28 18:31:03,Inbound,40.07,88761.85,3288646.11,LOT14089303,2021-12-03,RACK-A03,RACK-C49,TRK-032,3037,0.6,43.3,DO852011,No,Cold chain breach
4783576932,16393417,WH-02,2023-01-17,2023-01-17 06:35:47,Inbound,2.81,10892.34,190249.3,LOT76313157,2024-06-23,RACK-E02,RACK-D49,TRK-037,3002,-19.9,53.9,DO410850,No,Near expiry
5680255335,85022799,WH-09,2021-03-02,2021-03-02 16:42:21,Outbound,7.55,135240.81,606040.73,LOT98603648,2021-12-17,RACK-E48,RACK-D47,TRK-006,3063,-9.4,50.9,DO398348,No,Overstock
6637642642,18360805,WH-14,2024-03-03,2024-03-03 10:26:47,Inbound,6.68,137822.49,915282.37,LOT56169868,2025-12-04,RACK-B29,RACK-F31,TRK-020,3028,22.3,59.3,DO437704,No,Routine
4035765260,12599081,WH-13,2020-05-10,2020-05-10 00:52:11,Outbound,1.77,146037.08,87452.79,LOT57305113,2020-09-19,RACK-A12,RACK-F10,TRK-039,3079,-12.0,51.6,DO405669,No,Near expiry
4953034711,98497006,WH-12,2022-08-19,2022-08-19 07:28:11,Adjustment,14.96,50531.67,827553.72,LOT58752829,2024-07-25,RACK-F25,RACK-E30,TRK-022,3076,22.6,78.2,DO141604,No,Near expiry
5486649090,97512482,WH-03,2023-01-16,2023-01-16 18:32:37,Outbound,126.77,67672.12,16988832.55,LOT64314253,2023-10-29,RACK-D20,RACK-A18,TRK-018,3049,-8.5,71.1,DO320095,No,OK
1712043721,76930429,WH-01,2023-11-25,2023-11-25 13:42:21,Transfer,16.17,106873.69,835491.84,LOT44740083,2024-07-11,RACK-E26,RACK-D41,TRK-060,3075,2.1,76.0,DO726149,No,Backorder fill
9057521287,30682442,WH-09,2024-04-11,2024-04-11 13:38:57,Transfer,13.67,87386.78,1361982.72,LOT77807757,2026-03-20,RACK-A10,RACK-G08,TRK-024,3105,21.5,59.3,DO190591,No,Damaged packaging
4272411301,58986702,WH-07,2021-05-23,2021-05-23 11:13:37,Inbound,19.4,100629.22,2479501.09,LOT24174893,2023-01-04,RACK-G44,RACK-D32,TRK-015,3107,-8.8,52.6,DO576483,No,OK
2444924182,72485853,WH-03,2020-02-03,2020-02-03 16:10:12,Outbound,33.53,80379.77,3528973.03,LOT19617925,2021-11-19,RACK-F11,RACK-B40,TRK-037,3117,-0.1,64.8,DO713575,No,Damaged packaging
1921015600,73744045,WH-03,2022-05-31,2022-05-31 04:55:32,Inbound,21.4,81468.55,1744824.53,LOT64981347,2022-06-14,RACK-H40,RACK-B21,TRK-056,3021,4.4,63.4,DO206168,No,Damaged packaging
