order_id,customer_id,order_date,delivery_date,channel,status,product_sku,quantity_ordered,quantity_delivered,unit_price_idr,discount_pct,gross_value_idr,net_value_idr,tax_idr,warehouse_dispatch,vehicle_id,invoice_number,payment_status,sales_rep_id,remarks
6092272607,91493649,2022-06-04,2022-06-10,Online,Delivered,SKU870916,1.0,1.0,13542.14,5.0,13542.14,12865.03,1415.15,WH-01,VH-070,INV4040973,Paid,5037,Rush order
9834378638,86462714,2020-06-27,2020-06-30,Distributor,Delivered,SKU773460,2.0,2.0,15115.81,0,30231.62,30231.62,3325.48,WH-07,VH-039,INV3721499,Unpaid,5012,Standard
7512634415,40797897,2020-06-20,2020-06-26,Direct Sales,Delivered,SKU770008,1.0,1.0,4997.83,0,4997.83,4997.83,549.76,WH-11,VH-035,INV4436915,Paid,5025,On time
8591984846,85748562,2020-10-31,2020-11-01,Online,Invoiced,SKU642207,129.0,123.0,69314.88,5.0,8941619.52,8494538.54,934399.24,WH-06,VH-066,INV4662252,Unpaid,5065,Late delivery
2207843100,50213776,2024-08-22,2024-09-04,EDI,Delivered,SKU802224,1.0,1.0,86782.91,0,86782.91,86782.91,9546.12,WH-03,VH-004,INV2724365,Paid,5021,On time
9754701896,37184052,2024-11-18,2024-11-25,Distributor,On Hold,SKU554256,28.0,24.0,3186.5,5.0,89222.0,84760.9,9323.7,WH-07,VH-043,INV4498855,Paid,5052,Complaint logged
7884590738,46862320,2022-03-26,2022-03-30,Direct Sales,Partial,SKU658333,7.0,7.0,8246.75,0,57727.25,57727.25,6350.0,WH-13,VH-051,INV8829132,Partial,5078,Bulk order
3666836547,20697661,2021-09-04,2021-09-09,Online,Delivered,SKU259259,13.0,12.0,65497.91,0,851472.83,851472.83,93662.01,WH-01,VH-047,INV2197380,Paid,5038,Bulk order
9479953582,65378536,2023-06-28,2023-07-09,Distributor,On Hold,SKU838116,20.0,18.0,120074.08,0,2401481.6,2401481.6,264162.98,WH-10,VH-077,INV6876621,Paid,5039,Promotional
1837964231,17830295,2022-01-21,2022-01-29,Online,Processing,SKU362213,3.0,3.0,8155.3,5.0,24465.9,23242.6,2556.69,WH-04,VH-014,INV4978430,Unpaid,5005,Price negotiated
1873061381,58830658,2023-06-28,2023-07-08,Direct Sales,Processing,SKU583127,4.0,4.0,27678.78,0,110715.12,110715.12,12178.66,WH-04,VH-077,INV1785262,Paid,5031,Late delivery
4327940398,49528972,2023-02-23,2023-02-24,Online,On Hold,SKU401150,11.0,11.0,18535.55,0,203891.05,203891.05,22428.02,WH-01,VH-030,INV7657486,Unpaid,5047,Credit hold
2392367837,95699246,2021-06-08,2021-06-13,Online,Delivered,SKU161240,17.0,16.0,21781.41,10.0,370283.97,333255.57,36658.11,WH-02,VH-046,INV6589193,Paid,5040,Promotional
1641297553,89511444,2022-12-29,2023-01-01,Distributor,Delivered,SKU516116,7.0,7.0,1180.86,0,8266.02,8266.02,909.26,WH-01,VH-043,INV2072876,Paid,5007,Complaint logged
8733995839,37762279,2020-04-27,2020-05-09,Distributor,Delivered,SKU474882,10.0,10.0,5157.04,10.0,51570.4,46413.36,5105.47,WH-05,VH-014,INV6443380,Unpaid,5075,Late delivery
7361589460,22365557,2024-04-30,2024-05-08,Online,Delivered,SKU657092,12.0,11.0,12151.94,5.0,145823.28,138532.12,15238.53,WH-01,VH-011,INV5201911,Paid,5013,Price negotiated
8440036617,11274146,2023-01-19,2023-01-24,Online,Processing,SKU452826,8.0,7.0,16489.89,0,131919.12,131919.12,14511.1,WH-07,VH-049,INV8864781,Paid,5040,Rush order
4030275042,48441931,2020-07-27,2020-08-07,Direct Sales,Invoiced,SKU287465,4.0,3.0,6377.27,0,25509.08,25509.08,2806.0,WH-02,VH-077,INV5028394,Overdue,5017,Bulk order
4002163320,98928526,2022-06-28,2022-07-02,Walk-in,Processing,SKU823014,11.0,10.0,14320.75,15.0,157528.25,133899.01,14728.89,WH-01,VH-038,INV4790158,Unpaid,5024,Promotional
5166563161,58360539,2020-01-25,2020-02-05,Walk-in,Delivered,SKU531836,1.0,1.0,26054.81,0,26054.81,26054.81,2866.03,WH-04,VH-036,INV1896489,Overdue,5071,Late delivery
2391983286,48346083,2022-08-18,2022-08-25,Telesales,Delivered,SKU253052,2.0,2.0,168537.9,0,337075.8,337075.8,37078.34,WH-03,VH-062,INV5773904,Partial,5043,Rush order
9065044810,47072932,2021-01-30,2021-02-06,EDI,Delivered,SKU496819,2.0,2.0,152801.01,20.0,305602.02,244481.62,26892.98,WH-01,VH-030,INV2941523,Paid,5039,Credit hold
5009709087,47386061,2020-03-04,2020-03-12,Direct Sales,Delivered,SKU400097,6.0,6.0,13319.17,0,79915.02,79915.02,8790.65,WH-07,VH-008,INV9347188,Overdue,5008,Complaint logged
2503261695,89883220,2022-12-30,2023-01-03,Direct Sales,Delivered,SKU605399,3.0,3.0,2301.56,5.0,6904.68,6559.45,721.54,WH-11,VH-074,INV4270528,Unpaid,5003,Bulk order
6295627421,64018729,2023-02-05,2023-02-15,Distributor,Delivered,SKU714666,19.0,17.0,1566.27,0,29759.13,29759.13,3273.5,WH-06,VH-025,INV9144033,Partial,5034,Complaint logged
4897791793,72045207,2024-08-03,2024-08-05,Distributor,Cancelled,SKU968121,5.0,4.0,5640.63,0,28203.15,28203.15,3102.35,WH-04,VH-022,INV7356981,Paid,5076,Back-order
6853686865,68731216,2024-04-20,2024-04-28,Direct Sales,Processing,SKU656046,2.0,2.0,13704.24,0,27408.48,27408.48,3014.93,WH-06,VH-054,INV8211569,Unpaid,5054,Price negotiated
9802414287,43210912,2021-08-04,2021-08-18,EDI,Partial,SKU105380,4.0,4.0,38149.35,0,152597.4,152597.4,16785.71,WH-05,VH-038,INV4642201,Paid,5027,Price negotiated
1814623620,97883721,2021-09-29,2021-10-09,Direct Sales,Processing,SKU481192,22.0,20.0,70381.71,15.0,1548397.62,1316137.98,144775.18,WH-09,VH-032,INV8840571,Paid,5035,Back-order
9921499276,35436614,2020-07-15,2020-07-23,Distributor,Processing,SKU664170,2.0,2.0,38507.63,0,77015.26,77015.26,8471.68,WH-12,VH-043,INV8771474,Partial,5021,Price negotiated
2079647015,76940408,2021-02-07,2021-02-20,Direct Sales,Partial,SKU863949,30.0,30.0,45301.53,0,1359045.9,1359045.9,149495.05,WH-02,VH-019,INV9855226,Paid,5026,Complaint logged
1396981983,25648441,2020-05-02,2020-05-11,Walk-in,Invoiced,SKU351604,4.0,4.0,2267.36,0,9069.44,9069.44,997.64,WH-02,VH-046,INV5779159,Paid,5045,Standard
3863543174,25144994,2021-02-02,2021-02-15,Telesales,Delivered,SKU459471,2.0,2.0,6263.23,10.0,12526.46,11273.81,1240.12,WH-06,VH-044,INV3886253,Unpaid,5025,Back-order
4508758017,61973112,2023-02-07,2023-02-15,Telesales,Returned,SKU142284,6.0,5.0,20166.0,0,120996.0,120996.0,13309.56,WH-03,VH-050,INV4932059,Paid,5008,Bulk order
8255785047,21951943,2021-11-05,2021-11-13,Online,Processing,SKU995246,5.0,4.0,94850.26,0,474251.3,474251.3,52167.64,WH-09,VH-045,INV6989087,Paid,5069,Credit hold
7581578173,84893548,2020-10-11,2020-10-14,Online,Delivered,SKU196542,6.0,6.0,36319.84,0,217919.04,217919.04,23971.09,WH-03,VH-030,INV2510491,Unpaid,5071,Credit hold
5602504846,62438836,2023-07-29,2023-08-02,Online,Partial,SKU371383,1.0,1.0,36516.73,5.0,36516.73,34690.89,3816.0,WH-05,VH-006,INV4016426,Paid,5074,On time
7065998396,52800243,2020-10-12,2020-10-20,Marketplace,Returned,SKU303023,3.0,3.0,5786.16,5.0,17358.48,16490.56,1813.96,WH-15,VH-046,INV2272061,Paid,5011,Complaint logged
9964889113,90913957,2020-03-17,2020-03-30,Online,Partial,SKU332347,13.0,13.0,22914.72,5.0,297891.36,282996.79,31129.65,WH-07,VH-029,INV9174111,Paid,5063,Rush order
2659444979,50402096,2020-09-30,2020-10-11,Distributor,Processing,SKU464119,9.0,8.0,22099.16,0,198892.44,198892.44,21878.17,WH-07,VH-046,INV4095752,Unpaid,5007,On time
3191640523,77143448,2021-10-17,2021-10-21,Direct Sales,Processing,SKU296202,15.0,14.0,52038.62,10.0,780579.3,702521.37,77277.35,WH-09,VH-041,INV2565282,Unpaid,5009,On time
1309973586,99109560,2021-02-11,2021-02-16,Distributor,Delivered,SKU994070,11.0,10.0,65587.03,0,721457.33,721457.33,79360.31,WH-12,VH-036,INV5295285,Partial,5078,Price negotiated
4893346202,15144891,2020-04-11,2020-04-12,Telesales,Returned,SKU681318,1.0,1.0,50947.76,0,50947.76,50947.76,5604.25,WH-03,VH-047,INV8250151,Paid,5055,On time
1942631873,98330026,2020-08-05,2020-08-13,Distributor,Delivered,SKU485099,14.0,12.0,6252.56,0,87535.84,87535.84,9628.94,WH-13,VH-033,INV5509398,Partial,5042,Late delivery
1062497414,17754677,2022-07-17,2022-07-21,Direct Sales,Cancelled,SKU221552,3.0,3.0,10771.03,30.0,32313.09,22619.16,2488.11,WH-05,VH-054,INV9720000,Disputed,5042,Credit hold
7081191504,59464026,2022-12-29,2023-01-01,Marketplace,Cancelled,SKU812287,1.0,1.0,17945.99,0,17945.99,17945.99,1974.06,WH-05,VH-034,INV7349706,Overdue,5009,Price negotiated
8234914220,16040574,2023-07-27,2023-08-01,Marketplace,Cancelled,SKU225433,5.0,5.0,293555.84,0,1467779.2,1467779.2,161455.71,WH-10,VH-041,INV9483518,Paid,5027,Bulk order
6656525220,80095828,2022-05-16,2022-05-18,Online,Processing,SKU640051,2.0,2.0,5954.49,20.0,11908.98,9527.18,1047.99,WH-13,VH-075,INV8160490,Unpaid,5024,Price negotiated
1463694952,74997040,2022-03-23,2022-03-25,Online,Partial,SKU994442,2.0,2.0,24928.96,0,49857.92,49857.92,5484.37,WH-01,VH-004,INV6892758,Overdue,5015,Late delivery
5952581043,60837985,2021-11-09,2021-11-10,Telesales,Processing,SKU135345,5.0,4.0,3557.83,0,17789.15,17789.15,1956.81,WH-14,VH-001,INV5407108,Paid,5020,On time
1381557933,43502838,2023-11-07,2023-11-13,Telesales,Delivered,SKU198456,7.0,6.0,22291.16,15.0,156038.12,132632.4,14589.56,WH-01,VH-077,INV9904114,Unpaid,5012,On time
4154764874,49369856,2020-11-12,2020-11-17,Telesales,Processing,SKU235419,38.0,34.0,162008.8,0,6156334.4,6156334.4,677196.78,WH-02,VH-062,INV5153780,Paid,5075,Credit hold
1657742150,15559350,2020-08-30,2020-09-04,Telesales,Delivered,SKU495603,1.0,1.0,19789.85,15.0,19789.85,16821.37,1850.35,WH-15,VH-008,INV1151882,Paid,5071,Bulk order
6350056650,83037835,2021-08-14,2021-08-22,Direct Sales,Cancelled,SKU264564,12.0,12.0,594364.9,10.0,7132378.8,6419140.92,706105.5,WH-12,VH-030,INV1898632,Paid,5046,Late delivery
1099953104,64267750,2022-12-04,2022-12-10,Distributor,Delivered,SKU807196,32.0,31.0,5023.91,5.0,160765.12,152726.86,16799.95,WH-12,VH-019,INV3512047,Paid,5009,Back-order
3385531738,90522573,2023-12-16,2023-12-24,Online,On Hold,SKU360420,2.0,2.0,18466.74,10.0,36933.48,33240.13,3656.41,WH-01,VH-021,INV8479625,Paid,5040,Complaint logged
1987090247,60746306,2020-06-22,2020-06-26,Telesales,Delivered,SKU428694,3.0,3.0,5927.13,5.0,17781.39,16892.32,1858.16,WH-04,VH-051,INV9209937,Paid,5025,Rush order
4664783857,18787857,2020-04-06,2020-04-12,Telesales,Delivered,SKU956972,19.0,17.0,110854.26,0,2106230.94,2106230.94,231685.4,WH-02,VH-073,INV4382845,Paid,5032,Back-order
9022549916,30295923,2020-08-27,2020-09-09,Distributor,Delivered,SKU736377,1.0,1.0,104055.94,15.0,104055.94,88447.55,9729.23,WH-02,VH-016,INV5715682,Unpaid,5006,Price negotiated
4613353650,32508111,2023-10-28,2023-11-01,Telesales,Delivered,SKU688987,2.0,2.0,142560.51,5.0,285121.02,270864.97,29795.15,WH-08,VH-059,INV4527460,Partial,5076,Credit hold
7262234338,84800656,2020-01-01,2020-01-05,Direct Sales,Processing,SKU275428,10.0,10.0,2105.64,15.0,21056.4,17897.94,1968.77,WH-12,VH-072,INV8805423,Unpaid,5002,Credit hold
7640586223,87191533,2022-03-19,2022-03-25,Telesales,Cancelled,SKU407692,2.0,2.0,253.24,5.0,506.48,481.16,52.93,WH-01,VH-030,INV4545146,Paid,5028,Promotional
5786210519,90707476,2022-02-27,2022-03-07,Distributor,Delivered,SKU120057,12.0,11.0,24205.9,0,290470.8,290470.8,31951.79,WH-03,VH-067,INV4748536,Paid,5028,Bulk order
7947493689,80727789,2023-12-23,2023-12-28,Telesales,Delivered,SKU528152,18.0,16.0,6951.04,0,125118.72,125118.72,13763.06,WH-12,VH-016,INV8571441,Paid,5039,On time
6861781831,80531519,2024-02-27,2024-03-09,Online,Cancelled,SKU162501,17.0,16.0,44442.59,5.0,755524.03,717747.83,78952.26,WH-14,VH-053,INV1708764,Paid,5012,Standard
6835763051,33584263,2021-06-15,2021-06-23,Telesales,Delivered,SKU682603,11.0,10.0,81351.73,10.0,894869.03,805382.13,88592.03,WH-12,VH-051,INV3212855,Paid,5033,Complaint logged
2325334393,18758416,2022-01-19,2022-01-24,Marketplace,Processing,SKU296376,6.0,6.0,23514.57,0,141087.42,141087.42,15519.62,WH-11,VH-019,INV6514333,Unpaid,5009,Bulk order
9464590624,68462773,2020-08-10,2020-08-23,Direct Sales,Delivered,SKU276726,9.0,9.0,187652.34,0,1688871.06,1688871.06,185775.82,WH-01,VH-037,INV1870320,Unpaid,5047,Back-order
5672773255,79247505,2021-04-05,2021-04-19,Online,Delivered,SKU350800,6.0,6.0,91942.81,0,551656.86,551656.86,60682.25,WH-08,VH-032,INV9878925,Paid,5062,Rush order
9321139357,79288569,2020-09-03,2020-09-15,Marketplace,Delivered,SKU223968,9.0,8.0,4946.25,0,44516.25,44516.25,4896.79,WH-01,VH-060,INV7248426,Partial,5048,Back-order
5482358605,81121654,2022-08-07,2022-08-18,Walk-in,Delivered,SKU671415,11.0,11.0,35618.45,0,391802.95,391802.95,43098.32,WH-01,VH-024,INV6344430,Paid,5023,Late delivery
9243552971,47681135,2024-04-09,2024-04-18,Direct Sales,Partial,SKU260406,5.0,5.0,81033.96,5.0,405169.8,384911.31,42340.24,WH-06,VH-064,INV1635008,Paid,5056,Rush order
5754947550,42341917,2020-03-21,2020-03-29,Walk-in,Delivered,SKU793644,6.0,5.0,45768.07,5.0,274608.42,260878.0,28696.58,WH-08,VH-044,INV3291463,Unpaid,5035,Complaint logged
4083427797,43574972,2024-06-04,2024-06-11,Telesales,Processing,SKU500710,25.0,23.0,50219.82,0,1255495.5,1255495.5,138104.51,WH-06,VH-048,INV6888604,Paid,5005,Credit hold
1264433060,31436742,2020-06-06,2020-06-11,Distributor,Cancelled,SKU430783,13.0,12.0,43383.3,0,563982.9,563982.9,62038.12,WH-13,VH-059,INV4905938,Partial,5068,Complaint logged
9868131994,78951111,2021-03-24,2021-03-26,Telesales,Processing,SKU566671,13.0,11.0,16675.24,0,216778.12,216778.12,23845.59,WH-09,VH-080,INV9410345,Disputed,5041,Complaint logged
1213640526,99708540,2022-06-24,2022-07-01,Direct Sales,Processing,SKU618146,4.0,4.0,7010.55,0,28042.2,28042.2,3084.64,WH-15,VH-050,INV2071095,Unpaid,5002,Back-order
5660854476,62092125,2020-01-23,2020-01-31,Marketplace,Delivered,SKU953523,3.0,3.0,7778.86,0,23336.58,23336.58,2567.02,WH-12,VH-038,INV1434435,Paid,5004,Complaint logged
6044868037,15457942,2023-04-07,2023-04-09,Telesales,Returned,SKU215595,13.0,12.0,2678.2,0,34816.6,34816.6,3829.83,WH-14,VH-027,INV5215885,Paid,5003,Back-order
6890172878,16085054,2022-11-20,2022-11-30,Direct Sales,Delivered,SKU269594,6.0,6.0,18427.53,0,110565.18,110565.18,12162.17,WH-04,VH-077,INV9026232,Partial,5074,Complaint logged
7353071634,62135720,2023-04-12,2023-04-18,Distributor,Delivered,SKU594465,5.0,5.0,8822.65,0,44113.25,44113.25,4852.46,WH-07,VH-056,INV6909899,Paid,5015,Back-order
7584761014,23713783,2023-09-25,2023-10-05,Distributor,Processing,SKU180809,31.0,28.0,15831.27,5.0,490769.37,466230.9,51285.4,WH-07,VH-050,INV4753216,Unpaid,5055,Back-order
6481868468,40013176,2021-10-20,2021-10-21,Distributor,Delivered,SKU318474,2.0,2.0,18930.4,0,37860.8,37860.8,4164.69,WH-05,VH-048,INV4364796,Unpaid,5019,Back-order
1107556062,68072809,2024-03-31,2024-04-05,Direct Sales,Delivered,SKU244801,6.0,5.0,5538.38,0,33230.28,33230.28,3655.33,WH-06,VH-067,INV6687623,Paid,5014,Late delivery
3394000099,61291995,2023-12-21,2023-12-24,Direct Sales,Delivered,SKU888458,39.0,37.0,26659.1,0,1039704.9,1039704.9,114367.54,WH-09,VH-072,INV5875105,Unpaid,5080,Rush order
8331173565,67025584,2022-09-14,2022-09-25,Direct Sales,Delivered,SKU310486,9.0,8.0,7210.45,0,64894.05,64894.05,7138.35,WH-13,VH-018,INV1773590,Unpaid,5043,Complaint logged
6093650051,60932026,2023-01-02,2023-01-12,Online,Partial,SKU335701,0.0,0,58515.3,0,0.0,0.0,0.0,WH-01,VH-072,INV3746378,Partial,5008,Complaint logged
5049170354,74537824,2023-08-24,2023-09-05,Direct Sales,Partial,SKU376181,44.0,41.0,276572.83,0,12169204.52,12169204.52,1338612.5,WH-12,VH-061,INV9816596,Paid,5034,Price negotiated
7663692257,93245018,2023-01-24,2023-02-07,Online,Delivered,SKU318587,13.0,13.0,4393.3,10.0,57112.9,51401.61,5654.18,WH-11,VH-026,INV8660479,Paid,5032,Price negotiated
4124887200,39457780,2022-03-24,2022-04-05,Distributor,Partial,SKU938436,34.0,34.0,8081.18,0,274760.12,274760.12,30223.61,WH-06,VH-069,INV5799866,Paid,5021,Credit hold
9280536220,18083826,2021-08-01,2021-08-06,Marketplace,Delivered,SKU732077,33.0,30.0,84064.37,0,2774124.21,2774124.21,305153.66,WH-01,VH-079,INV3596609,Paid,5012,Rush order
4754955487,27824090,2021-12-19,2021-12-26,EDI,Delivered,SKU621723,31.0,29.0,9942.05,0,308203.55,308203.55,33902.39,WH-13,VH-079,INV1496107,Paid,5004,Standard
6201673811,63842734,2021-06-12,2021-06-25,Direct Sales,Delivered,SKU492999,65.0,62.0,8964.55,0,582695.75,582695.75,64096.53,WH-12,VH-079,INV8003578,Paid,5037,Rush order
9907733865,23962708,2024-01-09,2024-01-17,Direct Sales,Returned,SKU264459,139.0,124.0,20326.05,20.0,2825320.95,2260256.76,248628.24,WH-05,VH-038,INV4147703,Unpaid,5071,Promotional
4823621466,78376950,2023-01-27,2023-02-03,EDI,Delivered,SKU802661,3.0,3.0,60868.53,5.0,182605.59,173475.31,19082.28,WH-05,VH-030,INV9181639,Unpaid,5013,Price negotiated
7463194609,44561321,2023-03-19,2023-03-27,Online,On Hold,SKU888357,25.0,24.0,101304.65,10.0,2532616.25,2279354.62,250729.01,WH-11,VH-034,INV2569879,Paid,5003,Rush order
8291680703,72585875,2021-03-02,2021-03-03,Online,Returned,SKU524855,56.0,56.0,25639.89,5.0,1435833.84,1364042.15,150044.64,WH-02,VH-018,INV5881293,Paid,5076,Price negotiated
2550178781,71768350,2022-05-26,2022-06-04,Direct Sales,Delivered,SKU337912,3.0,3.0,53818.13,0,161454.39,161454.39,17759.98,WH-14,VH-076,INV9165781,Paid,5029,Promotional
8585999785,14737700,2022-04-28,2022-05-04,Marketplace,Delivered,SKU164152,7.0,6.0,24837.67,5.0,173863.69,165170.51,18168.76,WH-01,VH-080,INV1974120,Paid,5067,Credit hold
7014496870,85472835,2022-04-10,2022-04-15,Direct Sales,Delivered,SKU119119,123.0,115.0,11341.65,0,1395022.95,1395022.95,153452.52,WH-13,VH-072,INV1804728,Overdue,5030,Late delivery
6053982014,55009078,2024-12-20,2024-12-28,Online,Delivered,SKU280117,2.0,2.0,3746.26,0,7492.52,7492.52,824.18,WH-02,VH-061,INV9688412,Overdue,5048,On time
7632800378,94647531,2021-05-05,2021-05-15,Telesales,Partial,SKU675837,7.0,7.0,492115.1,0,3444805.7,3444805.7,378928.63,WH-10,VH-046,INV4984786,Paid,5055,Back-order
1815130658,56338399,2023-01-24,2023-02-01,Online,Delivered,SKU738276,32.0,31.0,16639.31,0,532457.92,532457.92,58570.37,WH-12,VH-050,INV9820149,Paid,5026,Rush order
7287391679,84774223,2023-08-16,2023-08-30,Online,Delivered,SKU811544,15.0,13.0,9074.28,10.0,136114.2,122502.78,13475.31,WH-01,VH-040,INV9060892,Unpaid,5011,Credit hold
4764157895,49425422,2022-06-25,2022-06-28,Telesales,Delivered,SKU857318,7.0,7.0,60727.22,30.0,425090.54,297563.38,32731.97,WH-01,VH-005,INV4708327,Partial,5044,Credit hold
6285702507,11461447,2021-02-16,2021-02-19,Marketplace,Delivered,SKU275219,1.0,1.0,3990.1,5.0,3990.1,3790.59,416.96,WH-11,VH-024,INV9161293,Paid,5035,Rush order
5582721523,46210626,2023-06-06,2023-06-17,Distributor,Processing,SKU831083,10.0,10.0,4366.12,0,43661.2,43661.2,4802.73,WH-09,VH-016,INV6655109,Overdue,5020,Price negotiated
9945366670,23269787,2023-02-07,2023-02-16,Telesales,Delivered,SKU758399,7.0,7.0,20063.7,0,140445.9,140445.9,15449.05,WH-12,VH-009,INV7028843,Paid,5051,Rush order
1007273585,19060769,2024-11-04,2024-11-16,Online,Delivered,SKU274869,11.0,10.0,226360.27,0,2489962.97,2489962.97,273895.93,WH-06,VH-024,INV9473364,Paid,5032,Standard
1986048523,23456853,2020-08-02,2020-08-14,Distributor,Delivered,SKU945221,4.0,4.0,10781.21,0,43124.84,43124.84,4743.73,WH-08,VH-045,INV8321362,Unpaid,5040,Rush order
1973419278,86781294,2021-08-12,2021-08-17,Walk-in,Processing,SKU817806,7.0,7.0,59710.27,0,417971.89,417971.89,45976.91,WH-15,VH-035,INV4444180,Unpaid,5035,Complaint logged
8404412797,30354174,2021-08-06,2021-08-19,Direct Sales,Delivered,SKU204197,12.0,12.0,3283.61,5.0,39403.32,37433.15,4117.65,WH-11,VH-004,INV6246635,Paid,5069,Back-order
7039845718,13883726,2021-05-02,2021-05-03,Distributor,Delivered,SKU874300,6.0,5.0,148858.08,5.0,893148.48,848491.06,93334.02,WH-03,VH-009,INV9075172,Paid,5001,Credit hold
3909760510,98570040,2024-02-03,2024-02-09,EDI,Delivered,SKU130669,11.0,10.0,1591.41,0,17505.51,17505.51,1925.61,WH-07,VH-074,INV4450767,Overdue,5041,Back-order
7900939026,16553481,2023-06-30,2023-07-11,Telesales,Processing,SKU251780,8.0,7.0,1615.69,0,12925.52,12925.52,1421.81,WH-05,VH-026,INV8245618,Paid,5045,Price negotiated
5121587777,81324536,2021-09-14,2021-09-26,Online,Cancelled,SKU616653,1.0,1.0,6314.59,0,6314.59,6314.59,694.6,WH-14,VH-080,INV1271309,Paid,5037,Price negotiated
3465252366,81366739,2022-03-12,2022-03-22,Marketplace,Cancelled,SKU378342,6.0,5.0,76461.99,0,458771.94,458771.94,50464.91,WH-15,VH-016,INV4701719,Unpaid,5004,Standard
2742255967,74402101,2022-11-10,2022-11-14,Distributor,Delivered,SKU782169,61.0,56.0,534629.15,0,32612378.15,32612378.15,3587361.6,WH-07,VH-043,INV6515998,Paid,5013,On time
2134090348,53277917,2020-07-15,2020-07-17,Telesales,Delivered,SKU614873,8.0,8.0,17835.02,5.0,142680.16,135546.15,14910.08,WH-10,VH-026,INV7581831,Paid,5026,Rush order
3113605323,64979520,2024-03-07,2024-03-20,Online,Delivered,SKU302710,1.0,1.0,6347.62,0,6347.62,6347.62,698.24,WH-02,VH-079,INV3906193,Overdue,5071,Credit hold
8691195589,19672364,2022-03-16,2022-03-22,EDI,Delivered,SKU958967,3.0,3.0,2461.22,0,7383.66,7383.66,812.2,WH-03,VH-010,INV7016369,Paid,5026,Credit hold
8159681847,89246258,2024-02-28,2024-03-05,EDI,Delivered,SKU457562,7.0,7.0,80986.75,10.0,566907.25,510216.53,56123.82,WH-15,VH-056,INV2844434,Paid,5032,Bulk order
9370871640,99787842,2023-10-20,2023-11-02,Direct Sales,Processing,SKU382434,3.0,3.0,29500.29,0,88500.87,88500.87,9735.1,WH-01,VH-007,INV1263424,Paid,5004,Promotional
4496518419,75613409,2021-12-31,2022-01-07,Online,Cancelled,SKU985485,9.0,9.0,4339.89,0,39059.01,39059.01,4296.49,WH-10,VH-048,INV2605259,Paid,5045,Rush order
1487671986,46298352,2020-09-24,2020-10-03,EDI,Delivered,SKU874954,6.0,6.0,67526.17,0,405157.02,405157.02,44567.27,WH-14,VH-031,INV5901678,Overdue,5007,Back-order
4339149949,74785377,2021-08-08,2021-08-09,Direct Sales,Processing,SKU466374,6.0,5.0,16199.16,0,97194.96,97194.96,10691.45,WH-14,VH-010,INV8031382,Paid,5004,Late delivery
3378685060,32414665,2021-07-17,2021-07-25,Distributor,Delivered,SKU242426,25.0,24.0,99915.11,0,2497877.75,2497877.75,274766.55,WH-11,VH-020,INV9842295,Unpaid,5012,On time
9733926378,46744654,2020-04-05,2020-04-18,Direct Sales,Returned,SKU799092,12.0,12.0,238268.69,5.0,2859224.28,2716263.07,298788.94,WH-05,VH-075,INV5232998,Disputed,5069,Credit hold
1371905365,56773764,2022-12-25,2023-01-08,Direct Sales,Delivered,SKU158855,34.0,33.0,1272.98,10.0,43281.32,38953.19,4284.85,WH-07,VH-039,INV6945611,Paid,5042,Back-order
5263129513,33082614,2022-02-06,2022-02-11,Distributor,Partial,SKU124775,20.0,20.0,131211.66,0,2624233.2,2624233.2,288665.65,WH-15,VH-026,INV3612841,Paid,5072,Credit hold
5206386510,91188600,2022-02-15,2022-02-20,Distributor,Delivered,SKU415027,12.0,11.0,39337.55,0,472050.6,472050.6,51925.57,WH-06,VH-062,INV7370764,Paid,5031,Rush order
7420100031,90393292,2023-03-09,2023-03-13,Direct Sales,Delivered,SKU922250,1.0,1.0,43389.69,0,43389.69,43389.69,4772.87,WH-15,VH-042,INV7707674,Paid,5067,Back-order
3518156879,59537706,2022-12-12,2022-12-14,EDI,Partial,SKU629290,15.0,13.0,146132.55,0,2191988.25,2191988.25,241118.71,WH-10,VH-045,INV4332118,Partial,5022,Credit hold
7121315220,37734543,2020-05-23,2020-05-28,Online,Processing,SKU620256,0.0,0,73460.12,0,0.0,0.0,0.0,WH-13,VH-073,INV1032917,Partial,5019,Promotional
3999214743,41839066,2022-09-03,2022-09-16,Direct Sales,Delivered,SKU229100,11.0,9.0,43716.92,0,480886.12,480886.12,52897.47,WH-01,VH-030,INV3940036,Paid,5080,Late delivery
9463729512,44303787,2021-01-26,2021-02-07,Online,Delivered,SKU699304,2.0,2.0,32511.05,0,65022.1,65022.1,7152.43,WH-15,VH-032,INV9488334,Partial,5016,On time
1289797413,50099484,2020-07-29,2020-08-09,EDI,Delivered,SKU350933,23.0,22.0,12854.63,0,295656.49,295656.49,32522.21,WH-06,VH-062,INV5126251,Overdue,5066,On time
7708122990,19983139,2021-02-11,2021-02-21,Direct Sales,Delivered,SKU325296,7.0,7.0,33377.59,0,233643.13,233643.13,25700.74,WH-15,VH-035,INV7774310,Partial,5059,Credit hold
6449863869,66203505,2021-04-16,2021-04-22,EDI,Partial,SKU536206,9.0,9.0,14385.39,5.0,129468.51,122995.08,13529.46,WH-10,VH-030,INV1188359,Unpaid,5029,Credit hold
4156778743,17617337,2022-04-20,2022-04-25,Distributor,Delivered,SKU809385,2.0,2.0,37652.18,10.0,75304.36,67773.92,7455.13,WH-10,VH-006,INV8938593,Unpaid,5078,Late delivery
