session_id,cow_id,farm_code,milking_date,milking_timestamp,shift,yield_liters,fat_percentage,protein_percentage,somatic_cell_count,temperature_celsius,machine_id,operator_id,quality_grade,lactose_percentage,conductivity_ms_cm,flow_rate_lpm,milking_duration_min,ph_level,is_flagged
956935415,3894531,FARM-009,2021-06-01,2021-06-01 13:38:18,Morning,9.68,4.24,3.67,836173,38.3,MCH-27,1100,Grade B,4.95,6.67,1.2,5.0,6.5,No
961868769,7391073,FARM-022,2022-09-13,2022-09-13 18:32:03,Afternoon,14.27,4.89,2.63,338456,38.0,MCH-21,1141,Grade A,4.2,7.63,1.88,13.8,6.49,No
370402743,9424968,FARM-003,2024-07-03,2024-07-03 07:16:12,Evening,8.13,4.33,3.02,420515,38.6,MCH-17,1076,Grade B,4.94,5.05,2.95,12.0,6.53,No
797987051,2778549,FARM-007,2023-12-27,2023-12-27 05:28:30,Morning,10.27,3.55,3.71,151068,38.3,MCH-12,1041,Grade B,4.77,4.62,1.72,11.5,6.87,No
124188790,8452252,FARM-010,2023-08-15,2023-08-15 21:11:57,Afternoon,8.73,3.03,3.12,597782,38.9,MCH-05,1016,Grade C,4.65,5.16,1.94,9.2,6.66,No
256867182,3592464,FARM-035,2023-07-13,2023-07-13 01:16:14,Evening,7.8,5.84,2.94,605708,38.9,MCH-07,1104,Grade A,4.96,4.92,2.66,12.3,6.88,No
960276055,2262382,FARM-019,2020-02-23,2020-02-23 12:05:31,Evening,16.32,3.55,3.66,863971,39.3,MCH-13,1002,Grade B,4.1,7.74,1.49,7.7,6.75,No
399222333,7660764,FARM-012,2021-07-28,2021-07-28 01:18:34,Morning,9.77,4.14,3.81,330629,38.1,MCH-28,1120,Grade A,4.69,6.98,1.83,8.6,6.46,No
595362709,4082639,FARM-003,2023-11-05,2023-11-05 16:36:40,Afternoon,17.4,4.79,3.69,480448,39.3,MCH-24,1054,Grade A,4.97,8.0,0.58,5.2,6.71,No
734200858,1051603,FARM-011,2024-09-09,2024-09-09 22:03:29,Afternoon,11.83,3.39,3.59,267963,38.7,MCH-25,1057,Grade A,4.75,4.31,2.32,11.0,6.54,No
940081515,7071696,FARM-028,2020-12-03,2020-12-03 23:39:57,Afternoon,12.56,3.33,3.3,837441,38.6,MCH-30,1101,Grade A,4.92,4.97,0.94,6.5,6.71,Yes
506945029,3379596,FARM-038,2021-03-01,2021-03-01 01:31:21,Evening,6.82,3.79,3.61,317611,38.0,MCH-26,1014,Grade C,4.36,8.4,2.54,12.8,6.54,No
858431016,5190365,FARM-040,2020-08-12,2020-08-12 16:40:45,Afternoon,10.45,3.53,3.93,397729,38.5,MCH-06,1084,Rejected,4.81,6.31,3.07,7.6,6.4,No
904136356,1981497,FARM-011,2020-07-30,2020-07-30 18:12:04,Evening,11.9,3.89,3.76,823295,38.6,MCH-01,1028,Rejected,4.1,7.61,3.11,8.1,6.46,No
849963673,4569422,FARM-006,2022-06-22,2022-06-22 09:39:56,Afternoon,6.2,5.61,2.53,250433,39.0,MCH-26,1094,Grade C,4.82,7.49,1.0,14.1,6.42,Yes
210150127,4626649,FARM-010,2021-04-19,2021-04-19 09:36:37,Evening,6.95,4.78,2.89,422987,38.1,MCH-09,1100,Grade A,4.05,4.65,0.75,10.0,6.66,No
325274925,4762204,FARM-034,2020-06-26,2020-06-26 21:00:35,Morning,13.81,4.4,3.41,246590,38.3,MCH-24,1137,Grade A,4.95,4.2,1.71,3.7,6.76,No
559312962,1160702,FARM-002,2024-01-27,2024-01-27 15:20:56,Morning,10.63,4.84,2.95,894134,38.3,MCH-29,1003,Rejected,4.32,7.34,3.42,13.9,6.62,Yes
564127754,4853123,FARM-040,2021-11-27,2021-11-27 09:58:28,Afternoon,14.93,3.04,3.3,705366,38.0,MCH-12,1127,Grade C,5.03,6.99,0.73,9.7,6.78,No
891490605,4594921,FARM-005,2022-04-23,2022-04-23 14:50:57,Evening,8.32,5.02,3.32,85187,38.0,MCH-12,1013,Grade B,5.0,7.89,2.61,12.2,6.45,No
189663810,2638895,FARM-012,2023-03-25,2023-03-25 23:44:22,Afternoon,10.82,5.84,2.83,402268,39.1,MCH-15,1003,Grade B,4.62,8.25,1.99,13.3,6.6,No
948677527,7473923,FARM-020,2023-10-20,2023-10-20 11:50:54,Morning,15.11,4.87,2.5,409973,39.3,MCH-09,1144,Grade A,5.03,7.55,2.72,12.5,6.44,No
317359302,2556542,FARM-029,2020-11-11,2020-11-11 12:16:59,Morning,10.92,5.24,2.77,777512,38.4,MCH-08,1072,Grade B,4.5,7.41,1.36,13.2,6.57,No
480068050,8316976,FARM-012,2023-05-27,2023-05-27 15:00:23,Morning,11.71,3.42,2.97,754303,39.4,MCH-24,1058,Grade A,4.73,6.28,1.5,4.8,6.68,No
435900834,4155352,FARM-008,2024-11-13,2024-11-13 09:38:02,Afternoon,16.27,4.1,3.58,67541,39.1,MCH-10,1064,Grade A,4.15,5.54,1.6,10.8,6.67,No
980841589,6545118,FARM-030,2024-03-20,2024-03-20 14:33:18,Evening,10.81,3.43,2.99,303967,39.0,MCH-23,1126,Grade A,4.47,4.04,3.38,14.4,6.83,No
243532421,5941179,FARM-019,2023-12-26,2023-12-26 17:18:56,Evening,4.82,5.19,3.37,396853,38.0,MCH-30,1073,Grade B,4.04,6.76,3.06,10.5,6.49,No
943375819,1170125,FARM-025,2021-02-14,2021-02-14 00:50:00,Morning,8.05,4.76,3.15,868318,38.5,MCH-07,1091,Grade A,5.06,5.7,2.44,14.7,6.88,No
991043546,7517332,FARM-027,2023-08-06,2023-08-06 08:49:29,Afternoon,12.74,3.07,3.33,500696,39.4,MCH-26,1114,Grade A,5.09,7.89,1.59,12.9,6.41,No
637844685,2921542,FARM-039,2021-07-12,2021-07-12 04:01:12,Morning,11.4,4.36,2.9,874420,38.9,MCH-13,1021,Grade A,4.49,7.66,3.42,8.6,6.8,No
226237042,7625890,FARM-040,2021-05-22,2021-05-22 13:32:17,Morning,14.5,3.46,4.14,299411,38.6,MCH-20,1061,Grade A,4.69,5.55,1.83,6.2,6.65,No
367500433,1659867,FARM-007,2023-08-17,2023-08-17 16:04:37,Evening,6.45,4.12,2.69,176721,38.3,MCH-23,1016,Grade C,4.55,4.35,0.55,8.5,6.78,No
406445295,6173311,FARM-034,2023-11-14,2023-11-14 22:27:55,Morning,14.9,3.75,3.84,794684,39.1,MCH-14,1055,Grade B,5.05,6.01,3.4,8.3,6.79,No
115387100,9626108,FARM-008,2023-07-28,2023-07-28 22:06:12,Afternoon,9.11,4.32,3.15,844186,39.0,MCH-16,1124,Grade A,4.73,6.54,3.13,10.1,6.45,No
790998703,5517895,FARM-008,2020-06-24,2020-06-24 20:53:49,Afternoon,6.42,4.68,3.15,851462,38.6,MCH-05,1034,Grade A,5.1,6.05,2.53,8.5,6.87,No
906953462,3924009,FARM-032,2020-12-02,2020-12-02 11:53:12,Evening,11.78,5.67,3.65,773544,39.4,MCH-30,1071,Grade B,5.11,6.33,2.72,10.2,6.73,No
160278496,3937099,FARM-037,2024-08-28,2024-08-28 08:04:52,Afternoon,6.05,5.9,2.94,327298,38.3,MCH-29,1060,Grade B,4.16,6.27,3.35,8.0,6.81,No
937384902,8816912,FARM-028,2024-09-05,2024-09-05 14:05:14,Morning,10.51,4.5,3.37,534355,38.6,MCH-16,1011,Rejected,5.0,6.86,0.65,7.5,6.79,Yes
508486054,1592675,FARM-016,2021-04-23,2021-04-23 20:55:33,Evening,10.85,3.63,4.46,704897,38.2,MCH-23,1018,Grade A,5.15,7.86,3.42,4.5,6.43,No
751164414,5928582,FARM-021,2020-12-29,2020-12-29 17:52:13,Morning,13.28,4.79,4.44,598489,38.4,MCH-24,1136,Grade A,4.1,6.95,3.01,12.1,6.72,No
865464879,8389840,FARM-008,2023-12-25,2023-12-25 08:39:17,Morning,12.94,3.15,3.19,276294,38.6,MCH-06,1108,Grade C,5.06,6.84,1.84,13.4,6.64,No
857877560,2692883,FARM-014,2023-10-27,2023-10-27 08:15:26,Morning,7.33,4.0,2.62,223933,38.5,MCH-23,1124,Grade A,4.46,7.14,1.65,10.6,6.78,Yes
609471148,7234284,FARM-028,2020-09-24,2020-09-24 05:40:48,Morning,10.03,3.13,4.47,882310,38.4,MCH-28,1034,Grade A,4.1,5.19,1.94,3.3,6.44,No
831517032,7311494,FARM-014,2023-01-08,2023-01-08 19:06:15,Morning,15.91,5.24,2.98,773046,38.8,MCH-06,1096,Grade B,4.59,4.76,1.02,7.1,6.62,No
351460366,9395862,FARM-002,2022-02-27,2022-02-27 04:20:03,Afternoon,10.4,4.12,2.62,291057,38.2,MCH-23,1024,Grade B,4.66,5.36,3.43,6.5,6.49,No
840332201,4902479,FARM-029,2022-06-23,2022-06-23 08:45:52,Morning,8.75,5.08,3.14,330457,38.6,MCH-08,1077,Grade A,4.63,6.03,1.37,5.5,6.64,No
866045454,3270069,FARM-006,2020-06-10,2020-06-10 23:20:52,Evening,10.07,3.24,3.43,811599,38.9,MCH-28,1112,Grade B,4.63,6.67,0.8,10.3,6.59,No
185156126,2005173,FARM-033,2022-10-20,2022-10-20 17:30:45,Evening,15.23,4.42,3.32,129751,38.5,MCH-26,1046,Rejected,4.98,7.77,2.04,12.9,6.7,Yes
308423178,5299055,FARM-017,2024-07-05,2024-07-05 04:04:37,Evening,12.52,3.48,3.42,242909,38.6,MCH-20,1084,Grade A,4.29,8.4,1.59,3.6,6.54,Yes
610454106,6426063,FARM-027,2021-11-03,2021-11-03 22:31:56,Afternoon,10.55,5.19,2.69,435890,38.9,MCH-21,1032,Grade A,4.16,7.3,2.2,4.3,6.71,No
528620165,5392266,FARM-028,2023-07-13,2023-07-13 08:20:32,Morning,19.29,3.07,3.8,535691,38.8,MCH-05,1075,Grade B,4.84,8.08,2.77,10.2,6.65,No
384313941,3442040,FARM-028,2023-05-26,2023-05-26 11:09:35,Afternoon,6.88,5.43,3.95,836719,38.7,MCH-03,1056,Grade B,4.87,4.86,1.85,10.5,6.74,No
272801540,5342289,FARM-033,2021-07-01,2021-07-01 17:47:24,Morning,18.38,5.42,3.27,741725,39.4,MCH-25,1029,Grade B,4.76,7.69,1.73,10.6,6.5,No
744735373,6006190,FARM-031,2024-02-03,2024-02-03 16:11:48,Evening,15.1,4.87,3.06,210253,38.9,MCH-05,1147,Rejected,4.31,8.16,1.42,9.6,6.72,No
214840263,4402982,FARM-027,2022-07-04,2022-07-04 10:32:45,Morning,16.52,5.96,3.74,849589,38.9,MCH-21,1051,Grade C,4.79,6.49,3.21,3.6,6.59,No
127789789,1915518,FARM-013,2022-05-05,2022-05-05 04:44:06,Morning,12.47,5.88,2.56,716608,39.3,MCH-05,1124,Grade B,4.09,6.49,0.69,9.1,6.83,No
852948752,9743263,FARM-008,2020-01-26,2020-01-26 23:39:00,Morning,10.75,4.37,2.84,359451,38.5,MCH-24,1051,Grade A,4.05,6.04,3.09,11.4,6.41,No
536016527,6555122,FARM-002,2020-02-21,2020-02-21 10:59:12,Evening,6.28,6.0,3.09,701794,38.6,MCH-12,1094,Grade A,4.38,4.76,0.92,7.2,6.88,No
492643135,8101036,FARM-021,2020-08-28,2020-08-28 23:33:16,Evening,4.67,3.72,4.01,183279,39.5,MCH-17,1005,Grade A,4.71,7.71,1.63,5.1,6.43,No
402859834,5573311,FARM-007,2022-12-09,2022-12-09 08:53:06,Afternoon,13.26,3.61,3.05,85371,39.5,MCH-22,1036,Grade B,5.0,6.63,1.67,7.7,6.82,No
657458780,5060441,FARM-026,2024-08-06,2024-08-06 15:02:29,Morning,15.06,4.05,4.16,439160,38.7,MCH-09,1145,Grade A,4.28,4.89,0.96,7.9,6.44,No
899745251,4442468,FARM-014,2020-02-06,2020-02-06 13:13:00,Morning,14.35,3.62,3.32,93237,38.8,MCH-17,1015,Grade A,4.09,6.64,2.82,10.8,6.53,No
310363597,3027802,FARM-039,2024-12-18,2024-12-18 05:04:29,Morning,10.23,5.84,2.63,417381,38.0,MCH-06,1140,Grade A,4.46,4.38,0.54,3.8,6.68,No
638321232,7969792,FARM-004,2021-09-06,2021-09-06 22:10:22,Morning,13.42,4.45,4.5,703713,39.3,MCH-04,1050,Grade B,4.21,8.11,1.51,10.4,6.6,No
602596109,7350753,FARM-035,2021-02-19,2021-02-19 08:23:38,Afternoon,10.83,5.39,2.61,141695,39.1,MCH-16,1010,Grade A,5.14,5.31,2.56,6.2,6.62,No
848211063,4446065,FARM-002,2022-07-13,2022-07-13 12:58:33,Evening,6.04,3.96,4.47,404717,39.4,MCH-08,1067,Grade C,4.33,7.6,1.83,8.5,6.8,No
934186030,2984841,FARM-022,2022-10-26,2022-10-26 04:48:46,Afternoon,11.63,4.08,3.9,627244,39.3,MCH-18,1043,Grade B,4.58,6.04,2.62,4.5,6.53,No
754277754,2498456,FARM-008,2024-02-12,2024-02-12 13:47:25,Afternoon,16.34,4.7,3.61,314462,38.3,MCH-25,1001,Grade B,5.06,7.08,1.95,7.2,6.77,No
382183016,8578973,FARM-012,2022-09-05,2022-09-05 19:54:02,Morning,19.63,3.26,3.34,472847,39.0,MCH-24,1013,Grade B,5.15,6.54,1.08,9.9,6.53,Yes
809304656,3919694,FARM-036,2021-05-20,2021-05-20 07:58:08,Evening,7.37,4.78,3.5,812395,38.7,MCH-09,1128,Grade A,4.24,6.82,0.8,10.8,6.85,No
384361678,5056398,FARM-009,2023-02-03,2023-02-03 13:12:00,Morning,17.7,4.33,4.34,169210,38.6,MCH-11,1042,Grade A,4.29,7.77,2.05,7.5,6.4,No
652143732,7597509,FARM-010,2021-05-25,2021-05-25 10:23:03,Afternoon,12.25,4.86,2.83,332279,39.4,MCH-22,1128,Grade A,4.24,5.66,3.12,12.9,6.46,No
216191068,9767312,FARM-025,2023-09-02,2023-09-02 12:59:40,Morning,15.72,5.0,2.88,857277,38.2,MCH-23,1006,Grade A,4.72,4.17,1.97,8.7,6.79,No
816879688,7928320,FARM-006,2024-07-14,2024-07-14 19:02:03,Morning,17.73,3.21,3.9,878964,39.2,MCH-09,1077,Grade A,4.99,4.83,1.03,9.7,6.48,No
934454155,8994829,FARM-040,2023-05-31,2023-05-31 08:42:23,Morning,15.87,5.09,4.12,416003,38.4,MCH-25,1081,Grade A,4.87,5.02,0.56,14.2,6.88,No
604229064,4323709,FARM-004,2023-08-22,2023-08-22 05:24:23,Morning,9.04,4.07,2.78,484765,39.0,MCH-13,1098,Grade A,4.68,4.89,2.77,9.2,6.68,No
155585261,8988681,FARM-038,2024-02-14,2024-02-14 09:06:00,Afternoon,15.98,5.33,2.7,102540,39.4,MCH-10,1065,Grade C,5.0,7.78,1.28,9.6,6.86,No
830698027,7676832,FARM-036,2024-05-05,2024-05-05 19:04:55,Morning,15.56,5.38,2.85,673456,38.6,MCH-08,1115,Grade A,4.46,5.23,3.09,12.9,6.62,No
527195080,7049339,FARM-026,2024-09-02,2024-09-02 14:17:32,Afternoon,11.37,5.27,3.88,701844,39.3,MCH-15,1010,Grade A,4.06,6.4,1.64,11.2,6.84,No
233225314,7111514,FARM-021,2022-07-18,2022-07-18 23:20:21,Afternoon,8.8,5.39,3.56,763506,38.2,MCH-26,1067,Grade A,4.01,7.87,1.28,4.7,6.73,No
301928861,4262081,FARM-001,2022-12-22,2022-12-22 14:53:02,Evening,5.66,4.57,2.6,371642,38.7,MCH-13,1030,Grade A,4.93,7.18,3.26,9.2,6.54,No
908360460,4471618,FARM-028,2021-05-02,2021-05-02 01:37:33,Morning,13.86,5.58,2.84,778268,39.3,MCH-02,1141,Grade A,4.16,5.62,0.55,13.5,6.49,No
689332575,7095875,FARM-002,2024-01-13,2024-01-13 04:24:09,Morning,16.71,5.51,2.89,491863,38.6,MCH-27,1035,Grade C,4.71,4.3,2.68,10.5,6.42,No
967651131,8251427,FARM-019,2024-08-17,2024-08-17 06:01:59,Afternoon,8.58,3.29,4.11,391533,38.4,MCH-09,1030,Grade B,4.56,8.34,2.47,5.0,6.42,No
887251031,6120195,FARM-009,2020-05-21,2020-05-21 15:07:56,Afternoon,8.4,4.81,3.68,285122,39.5,MCH-18,1085,Grade A,4.3,5.81,1.34,6.7,6.84,No
886305620,2247548,FARM-009,2024-09-18,2024-09-18 03:44:09,Morning,16.41,5.61,3.37,286379,39.2,MCH-19,1089,Grade A,4.1,8.23,1.49,5.9,6.47,No
941114024,1937991,FARM-013,2022-07-21,2022-07-21 05:33:17,Evening,11.87,5.19,3.29,677597,38.5,MCH-28,1065,Grade C,4.86,4.1,3.39,3.9,6.59,No
815110119,4491484,FARM-015,2020-06-28,2020-06-28 09:59:52,Evening,8.34,3.81,3.92,297144,38.3,MCH-22,1116,Grade B,4.09,5.86,2.65,9.1,6.87,No
180357573,2265001,FARM-013,2023-10-08,2023-10-08 20:45:09,Afternoon,12.64,4.48,3.01,245997,38.1,MCH-01,1075,Grade C,4.09,4.64,1.51,11.3,6.48,No
845009043,2505169,FARM-040,2024-12-11,2024-12-11 08:50:43,Morning,18.53,4.38,3.06,725545,38.4,MCH-19,1119,Grade A,4.67,7.26,3.35,13.8,6.53,No
548608501,8263354,FARM-026,2023-06-12,2023-06-12 11:27:02,Evening,13.72,3.01,3.37,597184,38.8,MCH-27,1098,Grade C,4.82,7.42,2.6,9.7,6.55,No
769817502,3813903,FARM-020,2024-01-20,2024-01-20 03:46:16,Afternoon,12.23,4.74,3.02,525248,39.3,MCH-22,1032,Grade B,4.88,8.4,1.12,14.7,6.55,No
320232716,2698275,FARM-003,2022-11-10,2022-11-10 11:18:30,Afternoon,6.38,4.56,2.81,321631,39.0,MCH-15,1012,Grade A,4.94,7.33,1.93,7.2,6.44,No
363590204,9105487,FARM-020,2024-01-09,2024-01-09 00:05:03,Morning,16.99,5.89,2.97,79170,38.0,MCH-06,1064,Grade A,4.5,5.54,2.48,14.4,6.84,Yes
314060358,3251636,FARM-029,2023-09-01,2023-09-01 08:44:55,Morning,18.26,4.87,3.38,391015,39.3,MCH-30,1111,Grade A,5.19,7.26,0.68,4.7,6.77,No
754471744,2564332,FARM-034,2020-01-04,2020-01-04 17:43:30,Morning,13.48,5.17,3.89,366758,38.8,MCH-08,1055,Grade A,4.93,7.41,1.0,8.9,6.77,No
623930986,4604128,FARM-006,2020-11-20,2020-11-20 05:08:14,Evening,13.25,5.68,3.32,529376,39.3,MCH-07,1036,Grade A,4.94,6.22,3.5,6.9,6.59,No
200939953,6655803,FARM-030,2023-12-08,2023-12-08 13:16:30,Afternoon,13.4,4.5,2.66,695167,39.1,MCH-05,1013,Grade B,4.48,7.78,2.09,3.3,6.42,No
961550093,4465793,FARM-032,2021-02-11,2021-02-11 22:17:54,Evening,5.14,5.9,3.95,897512,38.6,MCH-03,1058,Grade B,4.65,7.53,1.8,3.9,6.74,No
997358775,6482325,FARM-024,2024-09-29,2024-09-29 09:55:56,Morning,12.52,5.71,2.51,465349,38.4,MCH-03,1015,Grade B,4.86,7.58,1.93,11.9,6.88,No
628734458,9717785,FARM-009,2022-12-25,2022-12-25 02:12:28,Morning,11.77,3.1,2.77,422667,39.3,MCH-30,1007,Rejected,4.5,8.48,1.27,7.2,6.67,No
614728327,7711251,FARM-036,2022-05-02,2022-05-02 17:16:51,Evening,10.95,3.73,3.25,187972,38.2,MCH-29,1056,Grade B,4.42,4.96,0.85,5.4,6.88,No
313037372,6244264,FARM-022,2022-10-27,2022-10-27 00:58:16,Afternoon,14.83,4.57,3.76,276052,38.5,MCH-18,1096,Grade C,4.21,6.0,3.12,14.6,6.88,No
219034073,2368710,FARM-015,2024-02-21,2024-02-21 08:16:18,Afternoon,13.31,3.7,3.38,760705,39.0,MCH-13,1075,Grade A,4.81,5.12,0.9,9.9,6.6,No
291298400,4471618,FARM-017,2021-09-08,2021-09-08 20:50:30,Morning,15.01,3.28,3.31,587519,38.2,MCH-18,1019,Grade A,4.02,6.07,2.03,5.6,6.53,No
101592134,2047075,FARM-025,2020-10-25,2020-10-25 05:33:18,Morning,17.65,5.77,2.93,431391,38.2,MCH-05,1113,Grade A,4.44,5.57,0.84,5.3,6.58,No
470944562,4510288,FARM-020,2022-10-27,2022-10-27 18:32:21,Evening,11.2,3.26,4.01,285185,38.4,MCH-22,1149,Grade A,4.53,7.2,3.46,5.6,6.66,No
502396364,4519240,FARM-020,2022-02-04,2022-02-04 21:12:57,Morning,13.01,3.39,4.41,453885,38.7,MCH-26,1059,Grade A,4.58,7.28,1.34,3.7,6.69,No
817766511,9646691,FARM-022,2022-12-17,2022-12-17 10:15:53,Evening,11.72,4.86,2.82,424659,38.6,MCH-08,1067,Grade B,4.16,6.69,1.51,12.0,6.63,Yes
422637424,4260252,FARM-003,2022-10-07,2022-10-07 15:24:53,Morning,13.3,3.29,3.69,271255,39.4,MCH-20,1076,Grade A,4.46,5.46,0.9,6.4,6.77,No
374769531,6227335,FARM-021,2023-06-20,2023-06-20 23:39:25,Afternoon,9.62,4.85,2.7,661077,38.7,MCH-16,1036,Grade A,4.59,6.0,2.28,4.9,6.41,No
255364945,9101545,FARM-029,2023-11-05,2023-11-05 23:06:09,Morning,12.92,4.56,2.93,868703,38.4,MCH-08,1114,Grade B,4.46,6.03,1.4,4.5,6.76,No
299733562,5205840,FARM-026,2020-01-03,2020-01-03 21:31:57,Morning,17.73,4.58,4.31,631996,39.4,MCH-19,1143,Grade B,4.18,7.16,1.97,10.0,6.51,No
432902277,2229110,FARM-014,2020-01-04,2020-01-04 03:19:08,Morning,12.82,5.49,3.63,691668,38.0,MCH-21,1002,Grade B,4.41,4.19,2.71,8.8,6.73,No
746812406,4127053,FARM-001,2023-11-10,2023-11-10 08:03:47,Afternoon,7.27,3.65,3.15,826541,38.9,MCH-24,1105,Grade B,5.07,4.1,3.44,12.8,6.57,Yes
958644230,3909968,FARM-019,2021-03-13,2021-03-13 17:27:38,Morning,13.11,5.63,3.12,531113,39.0,MCH-20,1001,Grade B,5.13,6.31,2.19,12.2,6.62,No
981347580,3881270,FARM-009,2023-06-26,2023-06-26 02:43:23,Morning,10.27,3.03,3.23,515489,38.5,MCH-09,1090,Grade A,4.5,5.44,1.44,4.2,6.55,No
104491009,5153279,FARM-008,2024-12-10,2024-12-10 13:58:26,Morning,13.35,4.23,3.8,414108,39.3,MCH-15,1033,Grade A,4.36,4.32,0.73,4.7,6.66,No
157289763,5001087,FARM-033,2024-04-30,2024-04-30 15:12:55,Morning,15.23,4.47,4.48,401271,38.2,MCH-16,1056,Grade C,5.05,8.35,1.9,5.9,6.66,No
893731712,1378915,FARM-001,2023-10-10,2023-10-10 01:40:00,Evening,10.99,3.39,3.83,270942,38.1,MCH-30,1057,Grade A,4.19,4.28,1.29,11.3,6.58,No
687098180,6866294,FARM-025,2020-03-04,2020-03-04 01:32:08,Afternoon,12.01,5.82,2.98,791146,38.1,MCH-17,1061,Grade A,4.11,4.72,1.58,3.1,6.74,No
328060731,2515030,FARM-008,2020-05-10,2020-05-10 19:28:42,Evening,11.76,3.76,2.54,629074,39.0,MCH-29,1150,Grade A,5.06,4.71,0.92,6.6,6.85,Yes
339988989,1621045,FARM-026,2020-12-17,2020-12-17 08:52:49,Morning,15.99,5.87,4.17,178711,38.4,MCH-06,1117,Grade B,4.53,4.56,3.43,11.7,6.61,No
246008114,8150641,FARM-001,2024-06-23,2024-06-23 16:12:58,Evening,11.43,4.79,3.12,465665,39.4,MCH-24,1030,Grade A,4.56,6.67,3.02,7.7,6.6,No
790684391,6346688,FARM-031,2023-05-17,2023-05-17 13:05:47,Morning,10.97,5.54,2.97,570892,38.6,MCH-06,1074,Grade A,4.38,4.17,2.11,9.1,6.43,No
955824029,5614226,FARM-018,2024-02-12,2024-02-12 08:36:44,Evening,18.02,3.41,2.88,612424,39.1,MCH-28,1100,Grade A,4.2,8.21,3.19,7.6,6.69,No
479476135,9290445,FARM-019,2024-07-14,2024-07-14 18:29:04,Morning,20.67,4.67,3.82,528516,38.7,MCH-22,1113,Grade B,4.53,5.05,1.01,13.3,6.5,No
933573257,8796514,FARM-033,2022-07-02,2022-07-02 13:52:28,Morning,20.8,3.52,4.18,250911,39.4,MCH-24,1030,Grade B,4.57,8.24,2.01,11.0,6.82,No
764174555,9205682,FARM-011,2022-12-12,2022-12-12 12:23:00,Morning,17.98,5.96,3.83,462527,38.1,MCH-25,1002,Grade C,5.08,4.21,2.63,10.6,6.48,No
988652140,2224284,FARM-028,2021-08-24,2021-08-24 01:42:01,Evening,3.4,5.57,2.89,709905,39.1,MCH-26,1004,Grade B,5.06,8.31,2.87,8.6,6.9,No
350286347,8491822,FARM-038,2020-08-04,2020-08-04 08:57:25,Afternoon,1.63,5.99,3.42,787929,38.7,MCH-20,1138,Grade B,4.83,8.19,2.77,11.0,6.67,No
869910048,8410774,FARM-040,2022-03-06,2022-03-06 23:41:04,Morning,9.19,3.71,2.83,270720,38.8,MCH-05,1040,Grade A,5.05,5.3,1.36,5.2,6.85,No
213469238,1538457,FARM-027,2024-12-20,2024-12-20 07:56:08,Morning,17.28,3.1,3.95,346388,38.5,MCH-12,1111,Grade A,4.21,7.69,1.54,11.9,6.58,No
215136143,4899161,FARM-033,2020-11-28,2020-11-28 09:20:54,Morning,14.98,3.4,4.23,487841,39.0,MCH-03,1051,Grade B,4.83,8.32,3.4,8.7,6.7,No
150287072,1087466,FARM-034,2022-04-25,2022-04-25 18:33:10,Morning,7.7,5.21,3.64,840022,38.9,MCH-09,1126,Grade A,4.64,6.17,1.45,10.2,6.62,No
866156176,8280643,FARM-017,2023-01-17,2023-01-17 15:38:04,Afternoon,13.31,5.48,2.87,199219,39.0,MCH-01,1013,Rejected,4.98,5.37,3.12,8.8,6.6,No
227190973,3914404,FARM-005,2021-10-16,2021-10-16 02:17:11,Morning,12.65,3.46,4.38,358917,38.4,MCH-10,1125,Grade A,4.25,7.28,3.27,3.0,6.56,No
226611490,5146548,FARM-037,2022-01-25,2022-01-25 15:58:33,Afternoon,10.74,5.67,3.65,785872,38.4,MCH-17,1090,Grade A,4.89,4.71,0.53,5.4,6.74,No
781942657,4589118,FARM-016,2020-04-25,2020-04-25 06:58:32,Evening,11.47,5.75,4.06,874520,38.2,MCH-09,1015,Grade A,4.58,6.94,0.72,13.4,6.78,No
947434314,6362719,FARM-029,2022-08-05,2022-08-05 06:29:34,Morning,12.47,4.3,2.96,375953,38.8,MCH-24,1125,Grade A,4.9,6.24,1.09,9.0,6.83,No
400628940,2706614,FARM-010,2021-03-23,2021-03-23 20:01:59,Evening,6.59,3.18,3.93,406009,38.5,MCH-18,1140,Grade A,4.88,6.05,1.45,14.8,6.86,No
262455681,6468907,FARM-033,2021-03-18,2021-03-18 20:02:47,Evening,8.33,3.02,2.9,109485,39.0,MCH-12,1026,Grade C,4.14,7.89,3.17,13.7,6.46,No
418940411,8905753,FARM-026,2021-10-18,2021-10-18 17:49:03,Morning,14.75,3.73,4.07,119661,38.4,MCH-25,1062,Grade B,4.39,6.39,1.4,12.6,6.62,No
726198551,7128174,FARM-030,2020-06-03,2020-06-03 21:47:07,Morning,14.72,5.26,2.61,449740,38.6,MCH-20,1018,Grade A,4.04,4.31,1.12,4.2,6.42,No
774260126,3416493,FARM-036,2021-01-25,2021-01-25 04:47:23,Afternoon,14.57,4.4,3.72,774527,39.0,MCH-15,1006,Grade A,4.91,8.43,2.31,4.4,6.46,No
569964480,5106228,FARM-019,2024-06-24,2024-06-24 03:07:56,Morning,14.61,3.72,4.04,248488,38.6,MCH-07,1112,Grade B,4.74,5.81,1.12,3.9,6.49,Yes
748820654,1781180,FARM-017,2021-09-06,2021-09-06 08:39:20,Morning,14.33,5.29,4.46,754480,39.2,MCH-10,1030,Grade B,4.99,6.62,2.03,5.5,6.89,Yes
