batch_id,recipe_id,vat_id,production_date,start_timestamp,end_timestamp,milk_volume_liters,cheese_yield_kg,fat_pct_actual,moisture_pct_actual,ph_at_drain,temperature_curd_c,pressing_pressure_kpa,salt_added_kg,starter_culture_ml,rennet_ml,aging_room,qc_result,operator_id,batch_notes
693199940,889820,VAT-05,2020-06-14,2020-06-14 14:23:47,2020-06-14 10:20:40,6311.1,954.62,44.82,54.78,5.9,37.1,165.8,6.47,1308.1,27.98,AGE-05,Pass,2077,Slight over-acidification
952253563,167163,VAT-08,2024-05-11,2024-05-11 16:32:22,2024-05-12 00:05:40,5845.2,1121.3,33.07,25.26,4.81,53.9,30.0,14.41,113.5,93.43,AGE-01,Rework,2002,Normal batch
437101946,430490,VAT-14,2024-10-10,2024-10-10 17:09:02,2024-10-11 21:57:36,4325.7,672.29,31.82,48.62,5.37,45.7,70.7,4.2,1080.1,42.94,AGE-07,Pass,2080,Yield below target
940764594,574300,VAT-14,2024-12-08,2024-12-08 00:53:27,2024-12-09 06:35:38,6838.3,1279.41,39.77,47.73,6.61,32.4,90.8,7.92,1262.8,99.69,AGE-05,Pass,2060,Texture perfect
622711399,769715,VAT-14,2024-03-10,2024-03-10 01:08:40,2024-03-10 11:05:10,6659.9,1088.35,28.45,47.95,5.74,51.8,169.3,14.24,1451.4,15.15,AGE-09,Pass,2013,Slight over-acidification
762160293,357131,VAT-03,2023-11-05,2023-11-05 04:54:46,2023-11-05 07:33:00,5107.2,722.31,13.19,66.66,5.4,52.0,29.4,7.47,406.9,125.09,AGE-03,Rework,2048,Excellent coagulation
293467641,955575,VAT-06,2023-09-22,2023-09-22 07:17:50,2023-09-22 20:40:15,4790.6,771.84,13.52,25.81,5.34,31.7,130.9,8.34,369.9,20.16,AGE-05,Pass,2029,Rework needed
802766405,750648,VAT-16,2021-10-29,2021-10-29 15:37:16,2021-10-29 22:16:47,3758.8,555.53,20.42,44.06,5.57,35.8,50.0,12.52,330.1,78.31,AGE-02,Pass,2040,Yield below target
455152734,470025,VAT-07,2022-08-11,2022-08-11 21:53:03,2022-08-12 18:53:01,3608.0,489.65,22.03,57.14,5.75,35.6,81.1,5.13,413.2,78.23,AGE-08,Pass,2036,Excellent coagulation
135926910,226028,VAT-04,2021-04-26,2021-04-26 11:44:34,2021-04-27 06:32:33,7755.8,1374.74,34.33,66.28,6.09,45.8,94.6,14.9,307.0,134.1,AGE-10,Pass,2051,pH deviation
235505396,510720,VAT-12,2020-09-16,2020-09-16 07:55:10,2020-09-16 09:59:11,3615.2,400.37,15.59,47.01,5.4,54.7,129.1,0.96,143.3,37.06,AGE-05,Pass,2060,Texture perfect
293177665,194005,VAT-11,2021-06-13,2021-06-13 13:05:23,2021-06-13 09:16:38,4989.2,419.67,24.42,49.53,5.71,47.8,114.0,14.76,1155.0,128.03,AGE-08,Conditional Pass,2068,Excellent coagulation
128156887,194243,VAT-06,2022-10-05,2022-10-05 19:00:27,2022-10-06 00:07:50,3075.7,606.81,40.56,25.01,4.99,40.4,90.9,1.07,1075.3,121.38,AGE-02,Pass,2002,Slight over-acidification
923456336,515335,VAT-11,2022-07-18,2022-07-18 05:04:07,2022-07-19 11:17:08,8694.0,1224.89,39.42,64.94,5.06,30.5,64.7,3.09,1297.9,138.2,AGE-10,Pass,2003,Texture perfect
889669365,595517,VAT-02,2021-02-04,2021-02-04 18:16:50,2021-02-05 18:12:11,6328.6,1014.21,43.82,64.32,6.77,43.9,144.0,3.74,1518.8,124.35,AGE-03,Pass,2014,Texture perfect
677922687,508261,VAT-04,2021-01-21,2021-01-21 02:37:45,2021-01-22 10:49:46,6146.1,764.49,30.77,44.08,6.4,41.5,166.1,3.18,1416.5,39.35,AGE-07,Pass,2064,Yield below target
626214688,898052,VAT-18,2022-10-03,2022-10-03 18:21:24,2022-10-04 08:01:03,5440.8,454.56,21.94,21.8,6.71,43.2,70.8,13.77,541.2,127.75,AGE-09,Rework,2059,Yield below target
874582605,306803,VAT-08,2020-12-28,2020-12-28 23:58:58,2020-12-28 13:11:10,4870.9,636.49,36.96,34.36,5.09,28.8,62.5,0.66,1130.2,42.5,AGE-05,Pass,2033,Excellent coagulation
122508086,456123,VAT-14,2021-07-13,2021-07-13 23:58:52,2021-07-13 19:22:10,4168.4,586.41,32.48,67.27,5.17,54.5,76.7,4.35,1765.1,94.34,AGE-07,Pass,2038,Texture perfect
721739433,941348,VAT-18,2023-04-26,2023-04-26 15:15:18,2023-04-27 06:55:02,4281.4,799.12,26.37,56.88,4.98,37.6,87.4,9.34,1970.9,85.64,AGE-02,Pass,2031,Texture perfect
537665684,734898,VAT-12,2021-06-16,2021-06-16 12:50:05,2021-06-16 09:26:08,4187.9,732.15,26.16,54.6,5.94,52.9,171.0,7.13,863.7,47.76,AGE-05,Pass,2040,Texture perfect
198301104,661154,VAT-07,2022-05-03,2022-05-03 13:47:58,2022-05-03 10:09:33,6687.4,557.93,43.94,68.06,5.7,46.2,144.5,2.59,656.8,70.25,AGE-05,Pass,2063,Texture perfect
435760271,834934,VAT-02,2023-05-29,2023-05-29 12:59:28,2023-05-30 02:21:34,3576.8,302.06,25.02,32.53,5.25,39.5,181.3,14.83,877.9,68.56,AGE-10,Pass,2058,Normal batch
627914290,139253,VAT-20,2024-12-15,2024-12-15 21:19:12,2024-12-16 22:21:56,4828.8,764.25,12.87,28.47,6.26,43.0,21.7,0.88,128.1,26.04,AGE-10,Pass,2059,Excellent coagulation
336375358,198094,VAT-11,2024-01-25,2024-01-25 03:14:05,2024-01-25 01:00:38,5820.1,840.11,35.01,56.67,5.82,28.9,52.2,1.54,1848.0,133.61,AGE-03,Pass,2061,Premium grade
965897355,535400,VAT-17,2020-04-22,2020-04-22 10:24:23,2020-04-23 01:59:07,5528.5,518.48,40.17,40.06,6.39,50.0,21.2,11.68,1339.1,7.91,AGE-01,Pass,2062,Premium grade
932653533,233718,VAT-09,2024-01-10,2024-01-10 06:29:59,2024-01-10 00:47:51,5532.0,620.66,23.87,28.13,5.82,53.4,125.1,2.07,281.2,37.27,AGE-03,Pass,2041,Texture perfect
395847763,890160,VAT-18,2023-04-08,2023-04-08 04:13:46,2023-04-09 01:11:37,5131.1,906.88,10.94,73.31,4.86,51.5,143.1,9.9,1697.8,51.28,AGE-05,Pass,2034,Excellent coagulation
640538856,484748,VAT-07,2023-05-20,2023-05-20 11:41:18,2023-05-21 01:00:29,3809.3,412.27,38.55,55.86,6.5,51.4,82.2,12.63,882.8,38.87,AGE-05,Pass,2011,Rework needed
412495752,250814,VAT-01,2023-08-22,2023-08-22 01:05:21,2023-08-22 23:58:09,6862.1,667.32,41.97,26.56,6.57,42.3,80.6,14.02,260.3,79.91,AGE-07,Pass,2077,Rework needed
310070576,487198,VAT-03,2022-03-18,2022-03-18 20:11:40,2022-03-19 14:26:28,6073.8,1099.68,33.47,31.67,6.18,42.3,74.0,5.0,453.6,97.09,AGE-09,Pass,2080,Premium grade
271972361,383999,VAT-03,2024-03-22,2024-03-22 18:28:40,2024-03-22 14:47:28,5093.3,531.71,19.41,42.16,5.33,32.7,53.1,6.33,1957.2,25.87,AGE-07,Pass,2056,Normal batch
319936598,547627,VAT-05,2021-10-30,2021-10-30 11:56:02,2021-10-30 08:41:58,5417.0,740.29,12.7,47.43,4.83,38.5,125.5,0.7,703.1,29.43,AGE-10,Pass,2021,Premium grade
699670921,203646,VAT-12,2020-01-15,2020-01-15 15:48:46,2020-01-16 03:55:03,8892.4,1433.51,38.22,46.73,5.32,54.6,23.8,12.74,900.4,148.96,AGE-03,Pass,2049,Rework needed
595681206,495189,VAT-04,2021-07-30,2021-07-30 08:46:45,2021-07-31 12:29:59,7410.6,1226.38,20.81,42.52,6.35,53.9,129.2,14.64,1064.8,24.28,AGE-03,Pass,2025,Rework needed
105215030,759184,VAT-07,2020-07-14,2020-07-14 14:08:02,2020-07-15 11:43:47,5226.1,470.43,10.45,74.27,6.07,44.2,181.2,11.21,1699.3,124.08,AGE-07,Pass,2031,pH deviation
745493657,465509,VAT-20,2020-10-26,2020-10-26 21:46:47,2020-10-27 15:51:14,4628.4,905.37,28.18,57.6,4.89,47.8,118.7,5.24,1756.2,114.31,AGE-01,Pass,2078,Excellent coagulation
438633063,872167,VAT-14,2023-03-08,2023-03-08 08:41:36,2023-03-09 20:43:37,6774.1,1158.87,24.29,24.63,4.91,43.0,31.8,7.13,318.4,55.09,AGE-09,Pass,2058,Yield below target
851775224,165879,VAT-01,2023-08-01,2023-08-01 03:03:33,2023-08-01 07:28:29,2079.3,338.09,33.89,31.06,5.78,45.7,48.5,4.87,1918.8,54.65,AGE-08,Rework,2021,Rework needed
986321945,997054,VAT-10,2023-03-29,2023-03-29 11:40:41,2023-03-29 07:39:33,4110.3,544.04,38.9,35.82,6.13,35.4,70.6,3.35,712.4,85.65,AGE-03,Pass,2041,Slight over-acidification
552547878,968292,VAT-16,2023-01-14,2023-01-14 01:42:10,2023-01-15 22:22:26,4428.8,580.53,24.13,58.26,6.62,54.3,42.2,3.78,723.3,148.54,AGE-09,Pass,2012,Yield below target
665444570,883644,VAT-02,2021-10-21,2021-10-21 04:51:04,2021-10-22 05:46:56,1411.3,192.02,24.43,30.55,5.76,47.3,46.5,3.2,790.2,124.1,AGE-02,Pass,2053,Excellent coagulation
821828816,714971,VAT-11,2022-05-20,2022-05-20 18:54:56,2022-05-21 09:07:25,4389.0,352.28,27.83,22.19,5.91,34.6,150.0,3.58,1764.7,23.62,AGE-03,Pass,2032,Rework needed
781866635,948316,VAT-20,2023-09-02,2023-09-02 06:59:25,2023-09-02 18:47:06,7714.5,912.03,29.59,61.51,6.22,38.2,79.1,3.05,1103.3,56.66,AGE-04,Pass,2030,Texture perfect
438798285,880498,VAT-05,2022-07-04,2022-07-04 23:43:07,2022-07-05 02:00:19,2491.6,299.53,13.43,20.38,5.59,45.4,194.4,6.73,1435.0,61.67,AGE-06,Pass,2034,Premium grade
573290774,258265,VAT-19,2020-05-02,2020-05-02 16:13:11,2020-05-02 06:55:33,600.8,76.8,13.77,44.26,5.13,47.5,65.1,13.29,1117.6,63.59,AGE-06,Pass,2074,Yield below target
333570514,994208,VAT-05,2021-11-16,2021-11-16 06:40:05,2021-11-17 02:06:22,3436.1,599.6,37.67,46.24,4.83,34.1,180.3,2.38,1417.7,129.44,AGE-07,Pass,2070,pH deviation
470788818,161669,VAT-11,2021-12-06,2021-12-06 04:20:37,2021-12-06 15:41:00,7106.1,688.5,43.96,69.19,5.23,31.4,151.0,5.39,929.9,10.31,AGE-07,Pass,2056,Texture perfect
975207453,204902,VAT-17,2021-07-16,2021-07-16 13:45:56,2021-07-17 22:36:32,5849.8,765.19,18.21,34.76,5.51,47.9,24.7,9.34,514.3,54.2,AGE-05,Rework,2028,Premium grade
401815817,866861,VAT-16,2021-12-04,2021-12-04 22:52:26,2021-12-06 22:03:33,4019.2,389.91,19.78,57.92,5.5,29.6,17.9,8.81,1992.4,105.75,AGE-09,Pass,2016,Slight over-acidification
922124150,223568,VAT-14,2020-07-10,2020-07-10 16:20:21,2020-07-11 01:22:43,7970.8,1293.09,31.21,44.8,5.1,41.0,59.1,10.17,1797.1,107.16,AGE-02,Pass,2066,Excellent coagulation
347889590,107697,VAT-17,2024-06-15,2024-06-15 04:21:41,2024-06-15 10:00:32,3392.1,452.04,41.8,25.18,6.2,38.6,128.3,11.05,1101.1,100.51,AGE-03,Pass,2031,Rework needed
884914062,941353,VAT-07,2022-04-17,2022-04-17 23:52:55,2022-04-17 18:25:10,3824.4,488.53,43.39,62.21,6.53,52.7,176.9,13.5,1291.6,117.83,AGE-03,Pass,2017,Slight over-acidification
906204585,859380,VAT-20,2021-11-16,2021-11-16 13:12:45,2021-11-17 09:35:07,4723.3,690.14,11.1,40.44,5.05,54.1,40.1,11.5,1254.0,67.84,AGE-03,Pass,2029,Premium grade
787394396,541350,VAT-19,2020-11-29,2020-11-29 05:20:41,2020-11-30 14:49:50,6553.9,546.46,34.21,26.83,6.55,37.2,122.5,6.77,507.2,54.81,AGE-09,Pass,2029,Rework needed
355665986,770821,VAT-17,2020-02-02,2020-02-02 11:52:31,2020-02-02 03:42:55,5338.3,691.18,32.89,42.55,6.45,29.9,165.3,7.1,259.4,77.78,AGE-01,Pass,2017,Normal batch
652394478,925029,VAT-05,2021-08-17,2021-08-17 09:40:23,2021-08-17 09:34:24,2859.2,284.14,28.87,61.3,5.33,52.7,71.2,14.3,279.7,7.5,AGE-09,Pass,2077,Premium grade
260390415,520558,VAT-13,2022-01-28,2022-01-28 10:51:16,2022-01-29 16:32:56,4051.7,714.0,22.33,65.68,6.61,35.9,25.7,5.35,739.7,14.25,AGE-04,Pass,2067,Premium grade
941543280,215919,VAT-18,2021-09-18,2021-09-18 15:33:36,2021-09-19 23:19:24,5771.0,1106.4,35.76,42.32,5.29,36.5,49.5,11.78,161.2,49.72,AGE-10,Pass,2019,Slight over-acidification
682252317,450917,VAT-20,2020-03-13,2020-03-13 10:24:41,2020-03-14 12:15:28,5950.6,1129.69,35.7,42.87,5.44,44.0,46.3,13.97,1287.9,133.37,AGE-05,Pass,2044,Premium grade
346420644,757580,VAT-07,2021-01-31,2021-01-31 02:44:36,2021-02-01 11:32:04,6240.9,1014.5,33.84,20.43,6.4,48.9,79.5,8.96,1033.0,33.79,AGE-07,Pass,2074,Excellent coagulation
970919812,791657,VAT-16,2022-07-09,2022-07-09 04:26:44,2022-07-10 16:45:20,5282.2,624.27,13.69,50.17,5.83,35.5,182.6,13.87,337.6,35.57,AGE-06,Pass,2003,Premium grade
649218945,238244,VAT-14,2024-04-16,2024-04-16 13:56:51,2024-04-16 09:18:49,6703.8,877.89,39.42,70.0,4.95,39.7,190.7,3.27,601.3,101.26,AGE-08,Pass,2036,Texture perfect
202073089,600140,VAT-02,2022-08-28,2022-08-28 14:25:12,2022-08-29 12:42:40,4008.8,514.96,13.5,44.77,5.71,28.5,114.5,6.04,1516.0,132.1,AGE-08,Pass,2018,Normal batch
343032707,970693,VAT-13,2022-09-02,2022-09-02 12:11:54,2022-09-02 18:41:04,6927.4,864.01,27.78,65.07,6.59,31.8,64.4,6.69,398.4,107.87,AGE-07,Pass,2077,Texture perfect
334726496,426830,VAT-14,2022-10-21,2022-10-21 17:50:00,2022-10-21 05:04:09,5045.1,686.17,36.32,40.23,6.79,37.9,183.2,2.08,1389.7,60.03,AGE-10,Pass,2034,Excellent coagulation
188210965,921413,VAT-14,2023-11-28,2023-11-28 13:44:42,2023-11-28 03:30:40,4839.2,636.41,15.58,58.89,4.92,33.1,139.1,11.57,916.0,148.83,AGE-09,Pass,2067,Yield below target
206682053,217366,VAT-16,2021-12-06,2021-12-06 01:13:55,2021-12-06 23:34:10,5996.0,771.76,23.52,60.5,6.57,37.4,27.6,5.75,1407.4,70.5,AGE-01,Pass,2064,Yield below target
356298936,721087,VAT-19,2022-06-28,2022-06-28 04:02:08,2022-06-28 05:38:48,2710.3,447.26,25.1,52.9,4.89,33.8,151.3,1.1,808.7,100.76,AGE-10,Pass,2068,Normal batch
989242543,480734,VAT-13,2021-08-08,2021-08-08 03:10:44,2021-08-08 18:16:22,6522.3,1180.24,19.76,61.31,5.49,28.3,122.8,1.04,488.6,31.86,AGE-05,Fail,2040,Texture perfect
600025856,431873,VAT-15,2023-04-09,2023-04-09 22:22:36,2023-04-10 17:39:26,2584.8,485.92,19.2,21.04,6.43,43.4,19.1,4.24,1855.3,102.24,AGE-10,Conditional Pass,2019,Excellent coagulation
767061831,353077,VAT-08,2022-09-16,2022-09-16 23:54:12,2022-09-17 09:12:43,5187.3,913.83,23.05,54.62,6.78,54.4,167.3,7.39,1814.4,119.06,AGE-10,Pass,2055,pH deviation
589547992,247615,VAT-18,2023-07-27,2023-07-27 19:37:43,2023-07-28 18:15:02,5947.1,915.54,17.89,74.39,5.34,50.2,91.8,2.55,489.7,90.79,AGE-01,Pass,2031,Premium grade
112422015,840449,VAT-06,2021-02-27,2021-02-27 16:10:07,2021-02-28 08:57:14,4528.4,870.6,19.05,61.27,5.09,50.1,162.6,14.11,1126.3,107.63,AGE-06,Pass,2002,pH deviation
753007516,118310,VAT-14,2024-01-22,2024-01-22 20:03:27,2024-01-22 17:40:12,5853.1,989.3,22.78,44.43,4.94,52.5,129.4,14.52,1878.2,137.64,AGE-10,Pass,2024,pH deviation
766613614,581148,VAT-14,2024-03-03,2024-03-03 13:09:52,2024-03-03 05:09:59,1953.4,257.05,37.25,27.18,6.75,52.4,38.2,10.76,1908.5,17.22,AGE-07,Pass,2042,Excellent coagulation
502297341,289215,VAT-17,2021-11-21,2021-11-21 08:33:09,2021-11-22 12:19:46,2861.5,343.26,33.56,37.29,5.7,28.5,34.7,2.58,1422.3,70.89,AGE-09,Pass,2080,Rework needed
489713870,837030,VAT-02,2023-10-12,2023-10-12 20:11:19,2023-10-12 10:32:03,4862.9,702.05,38.12,52.3,5.63,53.4,195.7,14.18,508.8,11.88,AGE-03,Pass,2067,Texture perfect
123966584,858978,VAT-19,2023-10-22,2023-10-22 13:46:35,2023-10-23 13:10:21,5773.5,854.35,29.39,64.41,6.43,39.7,33.4,2.82,1217.4,123.47,AGE-02,Conditional Pass,2005,Normal batch
558332112,329309,VAT-01,2021-08-06,2021-08-06 22:37:36,2021-08-06 18:38:56,3354.8,449.19,12.49,55.49,6.42,48.7,106.9,0.7,215.6,25.0,AGE-04,Conditional Pass,2026,Excellent coagulation
186015008,177947,VAT-19,2024-07-01,2024-07-01 16:03:36,2024-07-02 14:06:56,4398.1,421.98,43.88,49.17,5.51,44.7,171.8,13.28,739.8,139.16,AGE-09,Pass,2038,Premium grade
980684858,271044,VAT-14,2023-05-31,2023-05-31 23:32:04,2023-05-31 08:53:31,3321.1,390.35,22.28,35.14,5.58,39.4,21.7,10.68,1469.6,98.9,AGE-08,Conditional Pass,2052,pH deviation
794974230,740013,VAT-08,2024-02-13,2024-02-13 21:16:35,2024-02-14 11:09:14,1824.4,360.7,33.21,34.78,5.01,47.6,60.7,5.09,459.6,61.81,AGE-05,Conditional Pass,2009,Normal batch
679577968,794507,VAT-02,2024-06-18,2024-06-18 17:11:34,2024-06-19 04:25:09,5362.5,874.43,17.61,24.53,5.76,45.6,21.3,12.51,1090.9,99.82,AGE-06,Pass,2027,pH deviation
340840058,570591,VAT-06,2020-09-01,2020-09-01 10:35:59,2020-09-02 08:13:25,9407.9,1186.17,32.25,42.96,5.35,41.2,122.2,13.39,438.3,122.32,AGE-04,Pass,2067,Premium grade
937965414,580852,VAT-15,2020-09-24,2020-09-24 12:54:03,2020-09-24 23:02:26,4706.8,558.74,18.45,22.66,5.76,48.3,188.0,3.79,890.5,5.62,AGE-08,Pass,2042,Texture perfect
727805111,203882,VAT-09,2021-10-17,2021-10-17 17:27:03,2021-10-18 14:31:43,4627.0,761.69,25.62,47.4,5.64,43.8,97.9,1.79,117.1,128.87,AGE-10,Pass,2018,Premium grade
233187680,973304,VAT-20,2023-08-25,2023-08-25 22:07:59,2023-08-25 23:02:46,5114.2,622.55,37.25,41.1,6.25,51.5,71.6,4.26,829.8,96.15,AGE-04,Pass,2002,Yield below target
407025126,329770,VAT-04,2024-08-11,2024-08-11 18:17:50,2024-08-12 00:42:56,4658.7,677.54,10.09,22.69,5.0,40.9,14.3,12.33,1783.1,19.81,AGE-07,Pass,2039,Yield below target
322945290,979903,VAT-17,2020-10-29,2020-10-29 10:30:10,2020-10-29 11:21:48,4746.0,511.24,18.97,43.6,4.97,44.7,69.1,7.92,1125.5,39.22,AGE-08,Conditional Pass,2031,pH deviation
249503321,951655,VAT-09,2021-06-23,2021-06-23 20:36:32,2021-06-23 12:41:20,5627.2,702.56,28.58,57.39,6.08,53.8,47.7,7.55,189.0,47.01,AGE-02,Pass,2053,Texture perfect
613228251,306053,VAT-04,2022-02-15,2022-02-15 22:24:42,2022-02-15 18:20:17,3733.3,728.16,20.82,72.73,6.37,34.0,78.3,2.31,257.4,119.24,AGE-10,Pass,2072,Normal batch
146965192,546927,VAT-13,2024-05-09,2024-05-09 19:52:49,2024-05-10 04:55:49,6699.8,1196.34,13.26,57.41,6.3,52.7,74.3,8.26,1787.8,92.59,AGE-04,Pass,2041,Normal batch
841215658,671273,VAT-13,2022-07-17,2022-07-17 03:43:07,2022-07-18 09:11:33,5506.7,682.05,25.23,56.25,6.54,35.9,85.8,7.78,887.1,88.06,AGE-10,Pass,2067,Texture perfect
316099344,374561,VAT-19,2022-04-03,2022-04-03 12:09:26,2022-04-03 07:15:24,4375.3,657.02,33.33,51.39,5.92,45.7,151.6,12.68,116.1,106.55,AGE-10,Pass,2073,Normal batch
206078465,946548,VAT-07,2024-03-03,2024-03-03 19:25:29,2024-03-04 18:10:47,5019.3,687.65,37.39,65.56,5.73,29.3,167.7,9.18,1968.2,58.84,AGE-10,Conditional Pass,2066,Slight over-acidification
759375637,806955,VAT-09,2020-09-12,2020-09-12 15:01:38,2020-09-13 20:32:42,6142.1,668.82,38.84,35.34,6.65,40.7,69.9,2.02,1606.8,123.86,AGE-04,Fail,2027,Slight over-acidification
430995221,997882,VAT-17,2024-11-10,2024-11-10 05:04:46,2024-11-11 21:40:39,5752.6,815.44,37.92,30.73,5.3,29.6,172.5,14.23,270.5,69.92,AGE-09,Pass,2053,Rework needed
327396381,739628,VAT-18,2021-12-09,2021-12-09 22:33:42,2021-12-10 04:48:41,4241.8,774.09,25.52,54.53,6.23,51.2,130.6,1.68,943.8,110.28,AGE-07,Pass,2026,Normal batch
570945532,868694,VAT-14,2022-05-17,2022-05-17 15:55:03,2022-05-17 12:43:17,4738.4,792.79,20.3,29.64,5.62,40.7,109.2,7.21,1090.0,101.21,AGE-09,Pass,2038,Texture perfect
452157097,112786,VAT-02,2023-08-06,2023-08-06 06:23:16,2023-08-07 12:56:14,5288.6,429.35,17.49,26.11,6.38,50.2,87.3,5.03,1071.5,59.17,AGE-02,Pass,2036,Excellent coagulation
184583748,429677,VAT-14,2022-03-16,2022-03-16 01:52:54,2022-03-17 22:58:11,4577.9,672.74,32.8,67.8,6.31,44.6,135.0,7.43,1696.9,75.22,AGE-01,Pass,2063,Texture perfect
887759008,379586,VAT-01,2021-11-05,2021-11-05 03:40:02,2021-11-06 07:18:54,4325.6,549.81,11.17,33.27,5.14,49.6,133.2,12.86,1010.7,108.53,AGE-01,Pass,2076,Excellent coagulation
747933231,980054,VAT-01,2021-05-25,2021-05-25 15:30:47,2021-05-25 19:49:35,5646.7,495.05,14.09,27.71,6.52,52.4,90.4,11.21,572.3,43.7,AGE-08,Pass,2037,Normal batch
799783401,284515,VAT-19,2023-10-12,2023-10-12 19:16:34,2023-10-13 21:58:46,6712.5,1227.19,21.14,31.98,5.69,30.6,105.8,9.45,1006.3,52.82,AGE-05,Pass,2018,Slight over-acidification
976312063,634136,VAT-15,2022-07-16,2022-07-16 07:45:21,2022-07-16 02:11:41,3609.8,441.77,39.6,29.2,5.43,39.6,99.6,0.93,1149.7,70.56,AGE-10,Pass,2051,Yield below target
680243774,381669,VAT-09,2021-07-01,2021-07-01 01:31:14,2021-07-02 09:59:16,3212.9,506.95,32.09,26.65,5.11,31.8,46.0,4.73,1157.6,74.89,AGE-07,Pass,2043,pH deviation
969313194,214067,VAT-08,2023-05-14,2023-05-14 01:37:13,2023-05-15 09:30:37,2981.0,375.22,42.17,43.37,5.46,30.8,76.0,13.46,350.2,60.14,AGE-07,Fail,2075,Excellent coagulation
909166354,956831,VAT-12,2024-04-04,2024-04-04 21:52:43,2024-04-05 08:31:33,6773.5,1140.59,36.29,31.7,5.67,34.0,196.5,9.57,1157.0,43.38,AGE-04,Pass,2004,Premium grade
344160333,375811,VAT-19,2024-06-11,2024-06-11 02:01:31,2024-06-12 10:23:07,5791.1,929.62,22.4,39.77,5.21,53.6,18.5,10.56,366.5,106.55,AGE-01,Pass,2067,Excellent coagulation
837973716,670403,VAT-11,2024-08-19,2024-08-19 06:09:27,2024-08-20 21:13:44,6733.8,919.08,13.03,38.46,5.2,43.5,181.2,1.36,1311.0,82.67,AGE-08,Pass,2036,Yield below target
516083294,658542,VAT-03,2020-04-22,2020-04-22 02:41:20,2020-04-23 14:35:41,6614.3,767.75,34.81,53.39,5.74,46.8,31.5,10.91,1829.5,39.06,AGE-10,Pass,2050,Rework needed
251753908,137780,VAT-13,2021-12-31,2021-12-31 05:45:07,2021-12-31 15:10:25,3932.1,602.04,13.25,34.0,6.73,32.6,57.4,5.47,623.8,13.02,AGE-08,Pass,2010,Texture perfect
556319738,941353,VAT-15,2022-11-16,2022-11-16 23:59:41,2022-11-16 09:12:52,5772.8,683.61,17.44,44.12,6.13,48.3,187.2,1.31,1379.6,98.67,AGE-08,Pass,2039,Yield below target
834968238,575312,VAT-18,2022-01-15,2022-01-15 19:34:11,2022-01-15 07:42:49,4042.0,592.71,25.6,42.62,6.42,32.3,43.3,9.24,1178.2,127.18,AGE-04,Pass,2032,Rework needed
878413704,173862,VAT-10,2024-08-20,2024-08-20 03:15:33,2024-08-20 03:28:07,4184.9,608.12,12.68,61.0,5.64,49.0,134.1,6.17,1821.6,132.16,AGE-08,Pass,2072,Excellent coagulation
886261821,335225,VAT-20,2024-05-07,2024-05-07 05:09:29,2024-05-08 04:43:01,7447.6,1172.0,21.16,47.29,6.43,46.2,20.3,1.05,914.7,70.46,AGE-01,Pass,2027,Rework needed
222751968,108715,VAT-04,2022-06-02,2022-06-02 05:07:28,2022-06-02 18:04:00,5191.3,660.12,26.08,40.14,5.77,30.5,40.8,6.44,105.2,89.52,AGE-02,Fail,2072,Texture perfect
663814272,149405,VAT-16,2022-03-28,2022-03-28 23:57:45,2022-03-29 07:18:49,3581.1,588.61,12.5,33.84,6.17,40.0,96.3,9.14,836.3,11.57,AGE-03,Pass,2010,Normal batch
624748048,771826,VAT-05,2023-07-31,2023-07-31 16:18:36,2023-08-01 16:45:54,6952.6,565.53,24.73,25.41,5.54,43.0,40.8,4.0,672.0,144.57,AGE-06,Rework,2033,pH deviation
393178888,580041,VAT-11,2022-04-11,2022-04-11 00:33:29,2022-04-12 19:23:58,6101.8,572.22,28.84,29.71,4.89,37.1,181.4,6.87,304.3,69.63,AGE-06,Pass,2045,Premium grade
514684197,678383,VAT-04,2020-03-02,2020-03-02 06:19:44,2020-03-03 11:02:57,4541.2,509.26,17.59,38.97,6.48,49.4,142.4,8.42,1965.2,135.3,AGE-07,Pass,2024,Slight over-acidification
776114995,390169,VAT-13,2024-02-04,2024-02-04 08:44:57,2024-02-04 08:42:49,4658.0,926.85,29.27,35.62,6.58,41.3,143.5,4.27,698.4,90.54,AGE-02,Pass,2034,Slight over-acidification
146623133,325273,VAT-06,2024-10-21,2024-10-21 21:55:04,2024-10-22 21:48:48,5424.1,608.1,32.03,70.36,5.8,54.9,189.8,13.85,1040.0,42.76,AGE-09,Fail,2071,Rework needed
888458948,252649,VAT-02,2021-09-09,2021-09-09 16:56:50,2021-09-11 10:17:46,5098.0,990.16,29.66,39.09,6.03,48.3,84.9,9.75,481.6,68.67,AGE-10,Pass,2020,pH deviation
961782999,223570,VAT-05,2023-05-09,2023-05-09 11:11:16,2023-05-09 07:14:48,5173.2,762.95,30.37,39.25,6.38,47.9,42.0,14.11,1438.8,140.57,AGE-02,Conditional Pass,2029,Normal batch
360996064,300079,VAT-09,2022-11-16,2022-11-16 20:50:49,2022-11-18 01:22:41,5880.6,1064.94,16.69,56.06,5.37,46.3,23.6,9.28,1128.3,16.22,AGE-04,Pass,2027,Texture perfect
627292225,529164,VAT-03,2022-10-17,2022-10-17 17:10:56,2022-10-17 17:36:39,5857.2,558.12,27.63,66.4,5.21,40.5,54.9,7.68,1793.4,34.25,AGE-08,Pass,2070,Excellent coagulation
