customer_id,customer_code,company_name,segment,tier,city,province,registration_date,credit_limit_idr,payment_terms_days,is_active,sales_rep_id,annual_revenue_idr,preferred_delivery,cold_chain_required,tax_id,contact_phone,email_domain,last_order_date,notes
20571193,CUST643143,CV Prima Persada,Traditional Trade,Bronze,Bandung,Sumatera Utara,2017-02-04,293860000.0,30,Yes,5041,7135300000.0,2-3 Days,No,28545726938816,089423763551,business.id,2024-10-18,VIP
75457597,CUST145968,CV Segar Sejati,HoReCa,New,Surabaya,Sumatera Utara,2015-12-06,19960000.0,14,Yes,5065,162100000.0,2-3 Days,Yes,52002873214610,08963458127,yahoo.com,2024-04-21,Growth potential
72082495,CUST682948,CV Jaya Mandiri,HoReCa,Bronze,Surabaya,Sumatera Utara,2021-05-04,6210000.0,90,Yes,5013,8236300000.0,Next Day,Yes,16029113413576,085866742970,company.co.id,2023-07-14,Key account
24994879,CUST380281,CV Makmur Murni,Export,Silver,Jakarta,Jawa Tengah,2016-06-25,81310000.0,14,Yes,5042,406100000.0,Weekly,No,93245946073186,086799988983,business.id,2024-01-10,Dormant
81486913,CUST263596,CV Makmur Pratama,Distributor,Platinum,Surabaya,Bali,2021-07-05,11840000.0,45,Yes,5031,665200000.0,Fortnightly,No,21386181241087,086160570970,yahoo.com,2023-02-01,Growth potential
28697670,CUST414083,Toko Jaya Utama,HoReCa,Bronze,Jakarta,Kalimantan Timur,2018-08-11,94770000.0,90,Yes,5067,203400000.0,Weekly,No,51600455535630,083491666279,yahoo.com,2024-09-05,Growth potential
90137672,CUST149882,UD Makmur Mandiri,HoReCa,Silver,Semarang,Jawa Timur,2013-08-04,7400000.0,60,Yes,5043,285400000.0,Fortnightly,No,94122368200208,086352320816,outlook.com,2023-07-16,Loyal customer
13886539,CUST121104,CV Jaya Persada,Modern Trade,Gold,Makassar,Kalimantan Timur,2019-10-16,3790000.0,14,Yes,5021,28200000.0,Fortnightly,No,53381239880960,082946675797,outlook.com,2022-01-08,Seasonal buyer
34071637,CUST611027,Toko Jaya Indonesia,Distributor,Bronze,Surabaya,Sumatera Selatan,2011-10-28,21310000.0,90,Yes,5074,1713600000.0,2-3 Days,Yes,26051966439396,085971208866,company.co.id,2023-11-29,VIP
36103262,CUST812546,UD Maju Pratama,Industrial,Platinum,Medan,Jawa Timur,2017-08-24,10200000.0,45,Yes,5078,351200000.0,Monthly,Yes,96801602720173,086818109090,company.co.id,2024-02-21,Slow payer
45868127,CUST818602,UD Segar Persada,Export,Platinum,Manado,DKI Jakarta,2016-12-09,103800000.0,90,No,5059,299600000.0,2-3 Days,Yes,74197842364478,086688649320,gmail.com,2023-05-10,Dormant
73753700,CUST502112,CV Makmur Indonesia,E-Commerce,Bronze,Denpasar,Kalimantan Timur,2021-08-11,133710000.0,0,Yes,5018,52300000.0,Weekly,Yes,47719003972157,089107219269,yahoo.com,2023-03-09,Price sensitive
80962664,CUST590830,PT Lestari Pratama,Modern Trade,Bronze,Semarang,Bali,2015-11-09,69350000.0,45,Yes,5007,598400000.0,2-3 Days,Yes,27364457128988,086750890859,yahoo.com,2024-11-26,VIP
59761778,CUST316185,PT Lestari Indonesia,Traditional Trade,Silver,Jakarta,Sumatera Utara,2010-04-09,51650000.0,21,Yes,5056,181800000.0,Next Day,No,54180554472941,08899430790,business.id,2023-04-24,Loyal customer
22832246,CUST303823,Toko Prima Mandiri,Modern Trade,Bronze,Semarang,Jawa Barat,2022-04-18,25660000.0,30,Yes,5033,374200000.0,Next Day,Yes,64513994617349,084919630621,company.co.id,2023-02-22,Growth potential
91153531,CUST525694,Toko Unggul Sejati,Direct Consumer,Bronze,Jakarta,Sulawesi Selatan,2010-12-11,148750000.0,21,No,5039,229600000.0,Next Day,Yes,57348612147410,083723469142,yahoo.com,2023-04-13,VIP
92300411,CUST688674,Toko Berkah Utama,HoReCa,Bronze,Denpasar,Kalimantan Timur,2020-05-03,66030000.0,0,Yes,5008,3775400000.0,2-3 Days,No,42019607757718,084692387910,outlook.com,2023-03-22,Growth potential
51438720,CUST965650,Toko Lestari Sejati,E-Commerce,Platinum,Medan,Kalimantan Timur,2023-09-14,47780000.0,21,Yes,5053,4856100000.0,Next Day,Yes,35414969530880,084662652596,yahoo.com,2022-04-18,Dormant
63366276,CUST885537,UD Segar Utama,E-Commerce,Silver,Surabaya,Jawa Barat,2022-09-08,190340000.0,7,Yes,5018,120300000.0,Monthly,Yes,26837284821314,087835213606,business.id,2024-02-07,Loyal customer
53503108,CUST256602,UD Jaya Murni,Direct Consumer,Gold,Balikpapan,DKI Jakarta,2018-12-02,61260000.0,21,Yes,5079,989800000.0,Next Day,Yes,61283114912881,084767198652,gmail.com,2024-11-22,Loyal customer
62973060,CUST522528,Toko Berkah Persada,Traditional Trade,New,Jakarta,Jawa Barat,2018-02-05,399880000.0,45,No,5072,1765500000.0,Next Day,Yes,43625826923806,082651226396,company.co.id,2024-12-01,Slow payer
94725255,CUST644363,PT Lestari Utama,Distributor,Bronze,Bandung,Jawa Barat,2010-05-08,5820000.0,7,Yes,5027,77400000.0,Fortnightly,Yes,98309310947948,082462865170,gmail.com,2023-11-28,Dormant
46032014,CUST603142,CV Jaya Sentosa,Export,Silver,Bandung,Jawa Timur,2014-06-02,5000000.0,90,Yes,5015,41000000.0,Fortnightly,Yes,56889045594525,081251472085,yahoo.com,2024-03-10,Loyal customer
85320848,CUST546269,CV Abadi Cemerlang,HoReCa,Bronze,Surabaya,Jawa Timur,2018-11-06,12600000.0,60,Yes,5017,412400000.0,Next Day,Yes,23201198862996,084596181414,gmail.com,2023-10-24,Loyal customer
41903249,CUST346396,Toko Unggul Murni,Traditional Trade,Bronze,Surabaya,Sumatera Utara,2018-03-29,3900000.0,0,No,5053,1649600000.0,Fortnightly,Yes,20360296335371,086963928506,business.id,2022-06-06,Loyal customer
75916437,CUST939494,UD Prima Indonesia,Distributor,Gold,Surabaya,Sumatera Utara,2019-12-30,18730000.0,30,Yes,5051,490000000.0,Weekly,No,72419374558250,089247861115,gmail.com,2024-01-23,Loyal customer
36168855,CUST972150,PT Jaya Indonesia,Modern Trade,Bronze,Surabaya,Sumatera Selatan,2020-09-16,24690000.0,21,Yes,5060,859400000.0,Weekly,Yes,91177292148807,089864365434,gmail.com,2023-10-31,Loyal customer
60023962,CUST632872,Toko Maju Sejati,Modern Trade,Gold,Makassar,Bali,2012-04-10,35740000.0,14,Yes,5023,837000000.0,Monthly,No,38863157325899,085321215297,gmail.com,2024-10-05,Slow payer
65594523,CUST414984,Toko Berkah Murni,Distributor,Bronze,Bandung,DIY,2010-11-17,18390000.0,21,Yes,5014,83700000.0,Fortnightly,No,93201276568350,089331313016,business.id,2024-12-15,Slow payer
11003036,CUST489326,Toko Lestari Sentosa,HoReCa,Silver,Batam,Jawa Barat,2016-06-01,18730000.0,0,Yes,5002,134600000.0,Weekly,No,89503627666815,089499282597,yahoo.com,2022-09-14,Growth potential
91382944,CUST571396,UD Berkah Indonesia,Industrial,New,Palembang,DIY,2021-07-23,4840000.0,60,Yes,5013,1080700000.0,Weekly,Yes,70961902773820,08895136027,business.id,2023-11-14,VIP
89121953,CUST998049,CV Abadi Indonesia,Export,Bronze,Denpasar,DIY,2010-02-24,53360000.0,45,No,5036,1158500000.0,2-3 Days,Yes,35520282059960,084971658832,outlook.com,2023-10-17,Dormant
52946088,CUST218254,CV Berkah Mandiri,Industrial,Platinum,Jakarta,Bali,2016-12-11,8970000.0,0,Yes,5035,541300000.0,Fortnightly,Yes,40143599756755,084693971067,gmail.com,2023-02-26,Seasonal buyer
22602921,CUST979422,PT Maju Sentosa,Modern Trade,Bronze,Jakarta,Sumatera Selatan,2017-05-22,16530000.0,60,Yes,5077,4435100000.0,2-3 Days,Yes,75419518652764,086127481407,outlook.com,2022-05-10,Dormant
26338487,CUST929246,UD Unggul Indonesia,HoReCa,Bronze,Manado,Sumatera Selatan,2016-07-22,58480000.0,14,Yes,5058,231400000.0,Monthly,Yes,28722469788446,084200296582,outlook.com,2024-11-10,Slow payer
95511740,CUST114321,PT Jaya Mandiri,E-Commerce,Silver,Jakarta,Kalimantan Timur,2021-12-28,6340000.0,21,Yes,5040,517600000.0,Next Day,Yes,63937608329882,083734317119,company.co.id,2023-07-23,Price sensitive
13067458,CUST799429,UD Sejahtera Indonesia,E-Commerce,New,Batam,Jawa Tengah,2014-06-08,6560000.0,60,Yes,5069,604300000.0,2-3 Days,Yes,94351325145510,086888065621,business.id,2024-09-14,Dormant
94790855,CUST538701,PT Prima Utama,Modern Trade,Platinum,Surabaya,DIY,2019-02-06,24160000.0,0,Yes,5038,386600000.0,Next Day,Yes,70038311647420,084786077731,business.id,2022-11-11,Loyal customer
97871053,CUST788906,CV Prima Utama,Modern Trade,Platinum,Yogyakarta,Jawa Tengah,2010-01-21,27450000.0,30,Yes,5055,762400000.0,Weekly,No,92089455410445,08721129275,yahoo.com,2022-11-03,Loyal customer
53732558,CUST130811,PT Jaya Persada,Distributor,Gold,Jakarta,Sumatera Selatan,2019-10-25,8430000.0,60,Yes,5045,17900000.0,2-3 Days,Yes,11337145827348,083669171575,business.id,2022-11-20,Loyal customer
84010200,CUST139892,CV Abadi Utama,Distributor,Silver,Surabaya,Jawa Barat,2019-08-10,42220000.0,30,Yes,5041,1484200000.0,Next Day,No,43748266393852,085579701387,company.co.id,2022-03-25,Seasonal buyer
78636253,CUST828271,Toko Makmur Murni,HoReCa,New,Medan,Sumatera Selatan,2014-01-18,108650000.0,30,Yes,5041,7138100000.0,Fortnightly,Yes,40392109376964,087886787390,company.co.id,2023-09-11,Slow payer
59598047,CUST430414,PT Jaya Utama,Modern Trade,Gold,Jakarta,Jawa Barat,2010-11-25,34270000.0,7,Yes,5038,603500000.0,2-3 Days,No,67566869141276,084448241086,outlook.com,2023-10-29,VIP
48620769,CUST106933,UD Sejahtera Mandiri,E-Commerce,Bronze,Manado,Jawa Tengah,2010-01-04,76640000.0,14,Yes,5050,2070000000.0,2-3 Days,Yes,27410215100006,087919582149,gmail.com,2024-04-30,Price sensitive
38233315,CUST350103,UD Maju Cemerlang,Traditional Trade,Silver,Yogyakarta,Sulawesi Selatan,2012-05-07,52080000.0,30,Yes,5072,194200000.0,2-3 Days,No,59385547376588,089452756739,gmail.com,2022-09-26,Growth potential
69493996,CUST373648,CV Abadi Utama,Export,Silver,Makassar,DIY,2010-03-13,60560000.0,45,No,5056,528100000.0,2-3 Days,Yes,16647625532495,085181632536,company.co.id,2024-11-28,VIP
70280428,CUST192408,CV Maju Nusantara,Traditional Trade,Gold,Bandung,DKI Jakarta,2018-12-13,15570000.0,0,Yes,5009,508900000.0,Fortnightly,Yes,71821788333795,083762212503,business.id,2022-10-09,VIP
55207152,CUST378601,UD Maju Murni,Distributor,Bronze,Jakarta,Jawa Timur,2022-03-09,1590000.0,0,Yes,5042,203300000.0,Monthly,Yes,13651777045836,08628986214,company.co.id,2022-09-17,Growth potential
50029814,CUST524066,Toko Sejahtera Murni,Traditional Trade,Platinum,Surabaya,DIY,2022-02-09,4830000.0,30,Yes,5045,468000000.0,2-3 Days,No,28987148725886,086636826485,outlook.com,2023-04-30,Slow payer
61760761,CUST209649,Toko Abadi Murni,Industrial,Platinum,Jakarta,Jawa Tengah,2016-10-17,11390000.0,45,No,5001,219700000.0,Monthly,Yes,33403950471671,087042189038,outlook.com,2024-09-16,Price sensitive
41411838,CUST935366,Toko Berkah Mandiri,Modern Trade,Gold,Semarang,Jawa Tengah,2018-03-02,19930000.0,14,Yes,5078,663400000.0,Fortnightly,No,23517937584038,082489032185,company.co.id,2024-09-25,Loyal customer
60581125,CUST625488,Toko Lestari Sejati,Traditional Trade,Silver,Jakarta,DIY,2021-09-07,49210000.0,7,Yes,5026,4242100000.0,Weekly,No,66886627135741,083696199954,yahoo.com,2022-07-02,Slow payer
33580294,CUST643215,Toko Lestari Nusantara,Export,Bronze,Jakarta,Jawa Tengah,2013-10-03,19410000.0,7,No,5051,117200000.0,Fortnightly,Yes,73119435015470,085353677425,yahoo.com,2023-08-15,Growth potential
58746119,CUST867337,PT Makmur Mandiri,Traditional Trade,Gold,Surabaya,DKI Jakarta,2010-06-06,6640000.0,21,No,5011,1033200000.0,Weekly,Yes,14812312677578,082361516164,yahoo.com,2022-04-06,Loyal customer
30172424,CUST293649,UD Lestari Pratama,Traditional Trade,Gold,Surabaya,Jawa Tengah,2015-12-06,138210000.0,7,Yes,5062,122700000.0,2-3 Days,Yes,88450358256735,089755590474,company.co.id,2024-08-25,Seasonal buyer
21030151,CUST764853,CV Jaya Utama,Industrial,Silver,Semarang,Bali,2010-11-19,37140000.0,30,Yes,5041,41700000.0,Weekly,Yes,22156682601131,088555151867,gmail.com,2024-07-26,Loyal customer
50128141,CUST700412,PT Abadi Persada,E-Commerce,Gold,Denpasar,Sumatera Selatan,2023-04-17,10710000.0,7,Yes,5062,3639600000.0,Next Day,No,11116719847558,086370554300,business.id,2024-02-15,Loyal customer
42657048,CUST876960,CV Jaya Sejati,Export,New,Jakarta,Sumatera Utara,2015-03-20,222590000.0,60,Yes,5056,1205400000.0,Fortnightly,Yes,92874583094864,08959697484,gmail.com,2022-06-28,Loyal customer
23094553,CUST705565,PT Lestari Pratama,Export,Silver,Jakarta,Sumatera Selatan,2023-11-23,17350000.0,60,No,5017,152300000.0,2-3 Days,Yes,57698268797726,082924900907,company.co.id,2022-01-14,Slow payer
22996257,CUST108020,UD Makmur Cemerlang,Traditional Trade,New,Jakarta,Kalimantan Timur,2018-03-17,5100000.0,0,No,5004,34600000.0,Next Day,No,21159746028833,081255337838,company.co.id,2024-10-01,Dormant
47932707,CUST603384,CV Jaya Sejati,HoReCa,Bronze,Makassar,Sumatera Selatan,2023-11-07,228480000.0,21,Yes,5012,20471600000.0,Next Day,Yes,49980379133444,087101299293,company.co.id,2022-07-20,Growth potential
88827174,CUST658526,PT Sejahtera Mandiri,HoReCa,Gold,Bandung,Sumatera Utara,2017-08-16,95540000.0,30,Yes,5028,182600000.0,2-3 Days,No,13520253191062,085636505968,business.id,2022-12-15,VIP
25879846,CUST831609,Toko Berkah Pratama,Distributor,Gold,Yogyakarta,DKI Jakarta,2013-09-30,9330000.0,60,Yes,5037,597700000.0,Next Day,Yes,15698432808199,087879979746,gmail.com,2023-09-10,Growth potential
34596139,CUST141021,PT Jaya Persada,Distributor,Silver,Denpasar,Sumatera Utara,2013-12-24,17030000.0,30,No,5049,74300000.0,Weekly,Yes,19478663041363,084391640046,gmail.com,2023-03-20,Key account
74212651,CUST870233,Toko Abadi Pratama,Traditional Trade,Platinum,Bandung,Sumatera Utara,2019-02-05,80130000.0,60,Yes,5010,65900000.0,2-3 Days,Yes,61838285344505,086740804753,yahoo.com,2024-07-08,VIP
70018348,CUST634925,CV Makmur Sejati,Modern Trade,Silver,Palembang,Jawa Barat,2020-05-24,70080000.0,7,No,5018,565000000.0,Next Day,Yes,50862836121804,08205500591,gmail.com,2023-08-31,Key account
88565047,CUST461812,Toko Unggul Persada,Traditional Trade,Gold,Batam,DKI Jakarta,2016-04-20,11030000.0,14,Yes,5080,835200000.0,Next Day,Yes,68720528585952,088235704731,company.co.id,2022-11-17,Dormant
48653624,CUST700578,CV Berkah Persada,Traditional Trade,Gold,Surabaya,Sumatera Selatan,2017-01-15,52150000.0,7,Yes,5048,1438400000.0,Next Day,No,78029614281285,087870771433,company.co.id,2022-05-24,Seasonal buyer
23749953,CUST850572,Toko Lestari Sejati,HoReCa,Bronze,Bandung,DKI Jakarta,2014-11-18,203220000.0,90,Yes,5066,217700000.0,Weekly,Yes,40608167334082,084430715508,yahoo.com,2024-11-11,Slow payer
78275907,CUST842022,Toko Prima Persada,HoReCa,Silver,Batam,Kalimantan Timur,2014-04-11,241640000.0,21,Yes,5044,33700000.0,Weekly,Yes,71938128080603,085300821809,yahoo.com,2023-09-29,Seasonal buyer
34170180,CUST849455,Toko Segar Persada,HoReCa,Silver,Jakarta,Jawa Tengah,2018-10-25,9220000.0,7,Yes,5029,220800000.0,2-3 Days,Yes,79668291621426,085829722783,yahoo.com,2022-10-25,Growth potential
26502467,CUST786874,UD Segar Persada,Export,Silver,Balikpapan,DIY,2015-10-24,18320000.0,0,Yes,5065,34100000.0,2-3 Days,No,50904374629194,08567184042,outlook.com,2023-06-08,Slow payer
50029894,CUST382289,PT Prima Mandiri,Direct Consumer,Silver,Jakarta,Sulawesi Selatan,2011-12-08,11500000.0,30,Yes,5036,5726200000.0,Next Day,No,63338694383279,086425053280,outlook.com,2022-09-07,Growth potential
70968646,CUST812215,PT Abadi Sentosa,HoReCa,Platinum,Jakarta,DIY,2011-01-22,27660000.0,21,Yes,5043,1438800000.0,2-3 Days,No,54430643285198,08168913385,company.co.id,2023-11-07,Key account
35415366,CUST653256,CV Sejahtera Indonesia,HoReCa,New,Balikpapan,Sumatera Selatan,2011-12-07,12040000.0,21,No,5049,2572700000.0,Next Day,No,46004320805146,08160616015,business.id,2024-07-01,Seasonal buyer
58647881,CUST146983,PT Unggul Nusantara,Modern Trade,Bronze,Makassar,Kalimantan Timur,2016-01-04,31710000.0,60,Yes,5063,786700000.0,Next Day,Yes,52664219271142,084923883518,company.co.id,2024-11-29,Growth potential
43803979,CUST505555,UD Abadi Utama,E-Commerce,Silver,Jakarta,Kalimantan Timur,2013-02-01,28320000.0,0,Yes,5073,199400000.0,Next Day,Yes,41066489700811,088913474889,yahoo.com,2023-12-22,Price sensitive
52094284,CUST963795,Toko Unggul Utama,Modern Trade,Silver,Yogyakarta,Jawa Tengah,2013-07-08,66850000.0,14,Yes,5011,3173600000.0,Weekly,No,46445121643345,089978876499,business.id,2024-08-30,Dormant
30500178,CUST354782,PT Jaya Murni,Distributor,Bronze,Jakarta,Sulawesi Selatan,2015-07-03,17320000.0,7,Yes,5080,54100000.0,2-3 Days,No,34565588991386,088287229636,business.id,2024-02-14,Dormant
71525720,CUST658189,PT Jaya Utama,Modern Trade,Gold,Bandung,Sulawesi Selatan,2023-07-02,45660000.0,0,Yes,5049,193900000.0,Fortnightly,Yes,90352822593531,089849386837,company.co.id,2022-09-04,Loyal customer
31941980,CUST671351,UD Segar Pratama,Modern Trade,Silver,Jakarta,DKI Jakarta,2022-08-12,46410000.0,30,No,5001,187800000.0,Weekly,No,42534946311731,089824021139,outlook.com,2024-08-28,Loyal customer
45049181,CUST686186,PT Sejahtera Nusantara,Industrial,Silver,Surabaya,Sumatera Selatan,2018-12-13,31450000.0,45,Yes,5052,66700000.0,Weekly,Yes,19505119967205,087707748961,business.id,2023-10-19,Price sensitive
34694494,CUST844499,UD Sejahtera Murni,HoReCa,Bronze,Bandung,Sulawesi Selatan,2016-04-27,34460000.0,60,Yes,5003,124800000.0,Monthly,Yes,45676643276402,088455204717,business.id,2023-09-26,Loyal customer
79455582,CUST504283,PT Unggul Sentosa,Distributor,Bronze,Jakarta,Bali,2012-12-18,5100000.0,90,Yes,5001,717400000.0,Next Day,Yes,46076235394997,084972901131,yahoo.com,2022-11-18,Dormant
31483231,CUST703895,UD Sejahtera Utama,Modern Trade,Gold,Balikpapan,Jawa Timur,2020-06-26,20130000.0,60,Yes,5045,141000000.0,Fortnightly,No,79650281120264,082110164607,company.co.id,2023-04-21,Key account
16311652,CUST118707,Toko Sejahtera Sejati,Traditional Trade,Bronze,Makassar,Sumatera Selatan,2012-10-06,65580000.0,45,Yes,5039,278100000.0,2-3 Days,Yes,75630234305459,089151302017,yahoo.com,2024-07-25,Slow payer
28960105,CUST850606,UD Berkah Nusantara,Industrial,Platinum,Jakarta,Sumatera Utara,2018-04-24,15470000.0,90,Yes,5054,164500000.0,Weekly,No,73165989492048,089940406291,yahoo.com,2022-05-18,Growth potential
96494954,CUST724445,UD Berkah Sejati,Direct Consumer,Gold,Bandung,Jawa Tengah,2017-12-17,30290000.0,90,Yes,5034,396300000.0,Next Day,Yes,67989543423635,085533892177,outlook.com,2024-04-18,Slow payer
27682154,CUST570805,UD Prima Mandiri,E-Commerce,Bronze,Batam,Jawa Timur,2013-12-06,69540000.0,60,Yes,5048,342300000.0,Next Day,No,93117462537499,088476098062,outlook.com,2024-01-25,Key account
86893942,CUST999080,UD Sejahtera Sentosa,E-Commerce,New,Medan,Jawa Tengah,2018-10-27,46090000.0,60,Yes,5035,108700000.0,Weekly,No,71514018546777,085506924441,gmail.com,2022-08-01,Dormant
20571512,CUST108691,Toko Berkah Utama,Traditional Trade,New,Jakarta,Kalimantan Timur,2016-08-31,66640000.0,21,Yes,5026,350300000.0,2-3 Days,No,41947083982907,081902415017,business.id,2022-10-22,Price sensitive
47310201,CUST570236,Toko Maju Pratama,Distributor,Silver,Jakarta,Sulawesi Selatan,2015-05-02,39260000.0,90,Yes,5046,55500000.0,Fortnightly,No,56592355787684,08735833590,business.id,2023-02-12,Price sensitive
78734716,CUST422503,UD Lestari Pratama,Modern Trade,Bronze,Jakarta,Bali,2014-02-27,32600000.0,7,Yes,5064,784000000.0,2-3 Days,No,10020145513910,082502641431,company.co.id,2023-11-26,Seasonal buyer
65201534,CUST218310,PT Makmur Nusantara,Distributor,Platinum,Palembang,Bali,2010-08-06,34730000.0,7,Yes,5068,89200000.0,Weekly,Yes,96832073096924,081140267879,yahoo.com,2024-08-10,Dormant
58811775,CUST906289,CV Prima Murni,E-Commerce,Gold,Semarang,Jawa Timur,2010-03-09,184700000.0,14,Yes,5070,678400000.0,Fortnightly,No,73075997366714,089865126773,outlook.com,2024-12-05,Seasonal buyer
72213888,CUST616486,PT Prima Persada,Distributor,Bronze,Jakarta,Kalimantan Timur,2013-05-14,69700000.0,90,Yes,5033,1221600000.0,Fortnightly,No,48018076529213,089110862469,business.id,2023-10-16,Seasonal buyer
50488706,CUST330581,PT Prima Sejati,Modern Trade,Silver,Bandung,DKI Jakarta,2015-09-03,183640000.0,0,Yes,5021,763800000.0,Weekly,Yes,20237811849053,088333740719,company.co.id,2024-07-01,VIP
16770435,CUST109561,CV Makmur Persada,Traditional Trade,Bronze,Palembang,Kalimantan Timur,2011-01-29,21190000.0,21,Yes,5042,74500000.0,Weekly,No,98329015296942,081536401930,outlook.com,2023-07-14,Growth potential
64775560,CUST307957,CV Maju Cemerlang,Distributor,Silver,Batam,Sulawesi Selatan,2021-01-11,44270000.0,0,Yes,5038,1132200000.0,Weekly,No,29515152308065,087551583718,gmail.com,2024-03-03,Slow payer
68478352,CUST440134,UD Lestari Utama,Traditional Trade,Silver,Balikpapan,Sumatera Utara,2011-02-10,14520000.0,30,Yes,5024,181400000.0,Weekly,No,61268303962452,08959086889,company.co.id,2024-02-03,Seasonal buyer
69789075,CUST724523,UD Sejahtera Mandiri,E-Commerce,Silver,Makassar,Sumatera Utara,2016-06-23,27540000.0,60,Yes,5079,298400000.0,2-3 Days,No,92777071559744,088142344946,yahoo.com,2023-10-16,Seasonal buyer
31450522,CUST755807,CV Jaya Sentosa,Traditional Trade,New,Medan,Jawa Timur,2023-10-19,1810000.0,21,No,5008,872600000.0,Next Day,Yes,41983371244254,085006001138,outlook.com,2024-09-02,Price sensitive
45999517,CUST792434,CV Maju Sentosa,Traditional Trade,New,Jakarta,DKI Jakarta,2015-07-12,18520000.0,14,Yes,5024,225700000.0,Next Day,No,63378915569635,084954806386,gmail.com,2023-10-12,Dormant
14017950,CUST798410,UD Lestari Murni,Distributor,Silver,Jakarta,Jawa Barat,2014-01-04,38210000.0,90,Yes,5007,1426500000.0,Next Day,No,52952240169498,081774198815,gmail.com,2022-07-05,VIP
33547677,CUST662615,UD Segar Nusantara,Direct Consumer,Gold,Jakarta,DKI Jakarta,2016-02-13,138990000.0,30,Yes,5075,597400000.0,Monthly,Yes,25850742436214,083477478075,gmail.com,2023-12-22,Key account
60450206,CUST628653,PT Abadi Pratama,HoReCa,Gold,Jakarta,DIY,2018-09-08,122180000.0,60,Yes,5058,92900000.0,Next Day,No,19580469715528,082400410416,company.co.id,2022-01-06,Key account
92726688,CUST577843,UD Lestari Sentosa,Traditional Trade,Bronze,Medan,Bali,2013-05-14,19570000.0,30,Yes,5007,315800000.0,Weekly,No,86852072711525,086223839204,outlook.com,2023-05-23,Loyal customer
61629866,CUST731187,CV Unggul Sejati,Traditional Trade,Gold,Medan,Jawa Barat,2011-11-26,81790000.0,90,Yes,5009,650200000.0,2-3 Days,No,52189213368658,088533615228,yahoo.com,2022-03-31,Growth potential
98330026,CUST476249,Toko Sejahtera Mandiri,Distributor,Silver,Jakarta,DIY,2011-11-01,194450000.0,60,Yes,5062,2620400000.0,Weekly,Yes,62069841809854,087547836842,yahoo.com,2022-09-19,Price sensitive
12805548,CUST527228,UD Abadi Persada,Modern Trade,Gold,Medan,Sumatera Selatan,2014-01-28,237240000.0,0,No,5005,15700000.0,Weekly,Yes,46081442181903,082722846067,business.id,2023-02-18,Price sensitive
98887084,CUST953152,UD Abadi Nusantara,Distributor,Platinum,Jakarta,Sumatera Utara,2021-06-24,26450000.0,7,Yes,5048,224600000.0,Next Day,No,25782958740891,085936317200,yahoo.com,2024-10-24,Price sensitive
83781036,CUST861347,UD Segar Sentosa,E-Commerce,Gold,Surabaya,Sumatera Utara,2019-02-12,27830000.0,60,Yes,5030,214500000.0,Monthly,Yes,14783324429158,087690282933,gmail.com,2024-03-18,Seasonal buyer
44524977,CUST509963,UD Sejahtera Nusantara,Traditional Trade,Silver,Palembang,Jawa Barat,2014-10-17,3040000.0,45,Yes,5017,9822700000.0,Monthly,Yes,30611405154449,088726670495,yahoo.com,2022-01-27,VIP
53831089,CUST652382,Toko Berkah Mandiri,HoReCa,Gold,Semarang,DKI Jakarta,2018-05-13,318730000.0,60,Yes,5061,1287200000.0,Next Day,No,56896664718843,086566183015,business.id,2023-02-27,Seasonal buyer
76539314,CUST279793,Toko Unggul Sentosa,HoReCa,New,Jakarta,Sumatera Selatan,2023-03-23,47400000.0,30,Yes,5046,388500000.0,2-3 Days,No,92735324971697,089805558086,company.co.id,2024-04-21,Seasonal buyer
30729653,CUST751899,Toko Sejahtera Utama,Modern Trade,Bronze,Jakarta,Sulawesi Selatan,2013-03-25,51980000.0,14,Yes,5049,1403000000.0,2-3 Days,Yes,81741254438457,081257532733,yahoo.com,2023-04-01,Dormant
96167354,CUST715241,Toko Maju Mandiri,Export,Bronze,Surabaya,DKI Jakarta,2014-08-28,25360000.0,90,Yes,5034,560400000.0,Next Day,Yes,93412309254485,088497665483,company.co.id,2023-04-07,VIP
15328702,CUST646892,PT Makmur Utama,Modern Trade,Platinum,Jakarta,DIY,2022-02-28,45560000.0,30,Yes,5001,3585100000.0,Weekly,Yes,62781778675214,088350178085,gmail.com,2023-07-07,Slow payer
62842303,CUST400640,Toko Maju Murni,Modern Trade,Gold,Manado,DKI Jakarta,2016-08-20,42040000.0,14,Yes,5080,182900000.0,Weekly,No,98854198319775,082517470547,yahoo.com,2024-09-11,Dormant
64153025,CUST586103,PT Abadi Nusantara,Traditional Trade,Gold,Surabaya,Sumatera Selatan,2022-08-31,13540000.0,90,Yes,5034,3268000000.0,2-3 Days,Yes,88397518987438,086225728435,company.co.id,2023-02-27,Seasonal buyer
88892866,CUST568557,Toko Jaya Sejati,Industrial,Bronze,Bandung,Sumatera Selatan,2020-02-18,17560000.0,21,Yes,5072,270700000.0,Fortnightly,Yes,42370751290601,088577744957,business.id,2023-07-01,Dormant
92792259,CUST546004,PT Maju Indonesia,Modern Trade,Silver,Makassar,Bali,2018-01-04,45620000.0,45,Yes,5004,70700000.0,Next Day,Yes,17820157403469,081314272455,outlook.com,2023-04-05,Slow payer
54093249,CUST824171,CV Prima Sejati,Modern Trade,Gold,Surabaya,Jawa Barat,2011-09-02,80660000.0,0,Yes,5001,916800000.0,Next Day,Yes,56269285456209,08154090662,business.id,2023-11-19,Slow payer
